DATE,STATION,LATITUDE,LONGITUDE,ENTRIES_DIFF,EXITS_DIFF
2020-04-20,AQUEDUCT-N CNDT,40.668234,-73.834058,98,155
2020-04-20,ASTOR PLACE,40.730056,-73.991042,1218,1984
2020-04-20,ATLANTIC AVE,40.675496,-73.902819,406,234
2020-04-20,ATLANTIC AVE,40.684063,-73.977417,11358,13668
2020-04-20,AVE H,40.629164,-73.961678,285,330
2020-04-20,AVE I,40.625305,-73.975732,197,92
2020-04-20,AVE J,40.625028,-73.960819,676,503
2020-04-20,AVE M,40.617568,-73.959360,608,342
2020-04-20,AVE N,40.615174,-73.974166,722,326
2020-04-20,AVE P,40.609147,-73.972986,369,219
2020-04-20,AVE U,40.596065,-73.973329,266,139
2020-04-20,AVE U,40.597482,-73.979359,354,301
2020-04-20,AVE U,40.599307,-73.955916,699,339
2020-04-20,AVE X,40.589547,-73.974295,426,259
2020-04-20,BAY 50 ST,40.588879,-73.983629,276,83
2020-04-20,BAY PARKWAY,40.601898,-73.993821,845,872
2020-04-20,BAY PKY-22 AVE,40.612006,-73.982009,1064,810
2020-04-20,BAY RIDGE AVE,40.634945,-74.023411,817,752
2020-04-20,BAY RIDGE-95 ST,40.616624,-74.030964,1336,1050
2020-04-20,BAYCHESTER AVE,40.878656,-73.838596,548,285
2020-04-20,BEACH 105 ST,40.583542,-73.826430,21,62
2020-04-20,BEACH 25 ST,40.600138,-73.761520,391,495
2020-04-20,BEACH 36 ST,40.595381,-73.768194,210,256
2020-04-20,BEACH 44 ST,40.593214,-73.776433,182,259
2020-04-20,BEACH 60 ST,40.592334,-73.788493,490,422
2020-04-20,BEACH 67 ST,40.590867,-73.797011,465,408
2020-04-20,BEACH 90 ST,40.588032,-73.813684,108,184
2020-04-20,BEACH 98 ST,40.585514,-73.820143,65,134
2020-04-20,BEDFORD AVE,40.717241,-73.956614,1001,1216
2020-04-20,BEDFORD PARK BL,40.873026,-73.886919,2148,1610
2020-04-20,BEDFORD PARK BL,40.873399,-73.890084,800,998
2020-04-20,BEDFORD/NOSTRAN,40.689636,-73.953459,1364,1358
2020-04-20,BEEBE-39 AVE,40.753076,-73.932710,189,245
2020-04-20,BERGEN ST,40.680801,-73.975132,460,604
2020-04-20,BERGEN ST,40.686154,-73.990881,1695,1941
2020-04-20,BEVERLEY ROAD,40.643982,-73.964510,441,496
2020-04-20,BEVERLY ROAD,40.645089,-73.948975,672,174
2020-04-20,BLEECKER ST,40.725665,-73.995645,769,632
2020-04-20,BOROUGH HALL/CT,40.692404,-73.990151,7732,7508
2020-04-20,BOTANIC GARDEN,40.670499,-73.958759,135,300
2020-04-20,BOWERY,40.720315,-73.994014,217,413
2020-04-20,BOWLING GREEN,40.704782,-74.014099,2536,2809
2020-04-20,BOYD-88 ST,40.679857,-73.851492,314,162
2020-04-20,BRIGHTON BEACH,40.577961,-73.961806,2652,2822
2020-04-20,BROAD CHANNEL,40.608693,-73.816068,26,46
2020-04-20,BROAD ST,40.706539,-74.011052,1173,858
2020-04-20,BROADWAY,40.706100,-73.950348,663,638
2020-04-20,BROADWAY-31 ST,40.761959,-73.925382,705,850
2020-04-20,BROADWAY-ENY,40.678848,-73.904139,1752,2083
2020-04-20,BROADWAY/LAFAY,40.725297,-73.996204,1208,2684
2020-04-20,BRONX PARK EAST,40.848797,-73.868465,345,258
2020-04-20,BROOK AVE,40.808044,-73.919234,2238,3514
2020-04-20,BROOKLYN BRIDGE,40.713159,-74.003917,3246,4074
2020-04-20,BUHRE AVE,40.846817,-73.832545,456,581
2020-04-20,BURKE AVE,40.871387,-73.867135,581,454
2020-04-20,BURNSIDE AVE,40.853390,-73.907733,2048,1628
2020-04-20,BUSHWICK AVE,40.682558,-73.905501,269,260
2020-04-20,CANAL ST,40.718233,-74.000323,274,236
2020-04-20,CANAL ST,40.718697,-74.000977,2338,3068
2020-04-20,CANAL ST,40.720852,-74.005237,1202,1582
2020-04-20,CANAL ST,40.722819,-74.006267,324,426
2020-04-20,CARROLL ST,40.680231,-73.994980,1040,898
2020-04-20,CASTLE HILL AVE,40.834255,-73.851222,1039,1317
2020-04-20,CATHEDRL-110 ST,40.800637,-73.958201,1112,904
2020-04-20,CENTRAL AVE,40.697673,-73.927131,322,344
2020-04-20,CHAMBERS ST,40.713159,-74.003917,3246,4074
2020-04-20,CHAMBERS ST,40.714330,-74.008563,3516,3486
2020-04-20,CHAMBERS ST,40.715436,-74.009335,797,942
2020-04-20,CHAUNCEY ST,40.682867,-73.910480,493,337
2020-04-20,CHRISTOPHER ST,40.733405,-74.002898,590,810
2020-04-20,CHURCH AVE,40.644039,-73.979541,2374,1968
2020-04-20,CHURCH AVE,40.650494,-73.962836,4262,5310
2020-04-20,CHURCH AVE,40.650843,-73.949575,1466,430
2020-04-20,CLARK ST,40.697356,-73.992888,208,205
2020-04-20,CLASSON AVE,40.688855,-73.960025,394,525
2020-04-20,CLEVELAND ST,40.679938,-73.884687,444,774
2020-04-20,CLINTON-WASH AV,40.683263,-73.965838,596,1244
2020-04-20,CLINTON-WASH AV,40.688123,-73.966742,229,218
2020-04-20,CORTELYOU ROAD,40.640905,-73.963866,691,498
2020-04-20,CORTLANDT ST,40.710454,-74.011324,1572,1852
2020-04-20,CORTLANDT ST,40.710662,-74.011052,2320,3256
2020-04-20,COURT SQ,40.747029,-73.945370,401,565
2020-04-20,COURT SQ,40.747257,-73.945112,1734,1774
2020-04-20,COURT SQ-23 ST,40.747257,-73.945112,867,887
2020-04-20,CRESCENT ST,40.683209,-73.873765,762,1050
2020-04-20,CROWN HTS-UTICA,40.669279,-73.932967,9496,10322
2020-04-20,CYPRESS AVE,40.805737,-73.914471,1390,1700
2020-04-20,CYPRESS HILLS,40.689945,-73.872564,263,203
2020-04-20,DEKALB AVE,40.690612,-73.981848,1454,852
2020-04-20,DEKALB AVE,40.703839,-73.918440,975,431
2020-04-20,DELANCEY ST,40.718380,-73.987813,4640,5952
2020-04-20,DITMARS BL-31 S,40.774984,-73.912067,1075,1281
2020-04-20,DITMAS AVE,40.636150,-73.978179,1138,770
2020-04-20,DYCKMAN ST,40.860523,-73.925575,1169,1032
2020-04-20,DYCKMAN-200 ST,40.865286,-73.926980,638,78
2020-04-20,DYRE AVE,40.888244,-73.830850,687,1052
2020-04-20,E 143 ST,40.808742,-73.907690,542,882
2020-04-20,E 149 ST,40.812104,-73.904085,1882,2538
2020-04-20,E 177 ST-PARKCH,40.833246,-73.860805,2175,2685
2020-04-20,E 180 ST,40.841882,-73.873551,1131,1349
2020-04-20,E TREMONT AVE,40.840097,-73.879774,2434,3418
2020-04-20,EAST 105 ST,40.650625,-73.899558,797,1052
2020-04-20,EAST BROADWAY,40.713647,-73.990152,2346,1984
2020-04-20,EASTERN PKWY,40.672013,-73.964360,132,333
2020-04-20,ELDER AVE,40.828894,-73.879559,1138,1678
2020-04-20,ELDERTS LANE,40.691320,-73.867135,485,501
2020-04-20,ELMHURST AVE,40.742445,-73.882005,886,354
2020-04-20,ESSEX ST,40.718380,-73.987813,2320,2976
2020-04-20,EUCLID AVE,40.675382,-73.872070,1873,917
2020-04-20,FAR ROCKAWAY,40.603983,-73.755383,982,1395
2020-04-20,FLATBUSH AVE,40.632836,-73.947642,7476,6807
2020-04-20,FLUSHING AVE,40.700244,-73.941658,1467,1289
2020-04-20,FLUSHING AVE,40.700374,-73.950284,960,1286
2020-04-20,FORDHAM ROAD,40.862803,-73.901034,3652,3180
2020-04-20,FORDHAM ROAD,40.862941,-73.901199,1754,711
2020-04-20,FOREST AVE,40.704424,-73.903077,420,407
2020-04-20,FOREST HILLS-71,40.721681,-73.844390,6978,5466
2020-04-20,FOREST PARKWAY,40.692304,-73.860151,509,287
2020-04-20,FRANKLIN AVE,40.670711,-73.958051,1127,834
2020-04-20,FRANKLIN AVE,40.681159,-73.956056,1340,2208
2020-04-20,FRANKLIN ST,40.719323,-74.006953,278,284
2020-04-20,FREEMAN ST,40.829966,-73.891876,1672,2224
2020-04-20,FRESH POND ROAD,40.706181,-73.895910,669,846
2020-04-20,FT HAMILTON PKY,40.631428,-74.005387,940,576
2020-04-20,FT HAMILTON PKY,40.640872,-73.994229,676,456
2020-04-20,FT HAMILTON PKY,40.650722,-73.975818,470,294
2020-04-20,FULTON ST,40.687130,-73.975346,453,568
2020-04-20,FULTON ST,40.709938,-74.007983,19298,23874
2020-04-20,GATES AVE,40.689652,-73.922281,850,555
2020-04-20,GRAHAM AVE,40.714590,-73.944104,1272,1582
2020-04-20,GRAND ARMY PLAZ,40.675219,-73.971012,352,253
2020-04-20,GRAND AV-NEWTON,40.736998,-73.877242,1177,1148
2020-04-20,GRAND ST,40.711874,-73.940670,1292,1974
2020-04-20,GRAND ST,40.718542,-73.994164,1180,1326
2020-04-20,GRAND-30 AVE,40.766843,-73.921423,995,1088
2020-04-20,GRANT AVE,40.677107,-73.865376,930,1207
2020-04-20,GREENPOINT AVE,40.731324,-73.954425,1704,1672
2020-04-20,GREENWOOD-111,40.684364,-73.832181,582,278
2020-04-20,GUN HILL ROAD,40.877796,-73.866341,610,758
2020-04-20,GUN HILL ROAD,40.877796,-73.866255,1294,1993
2020-04-20,HALSEY ST,40.686170,-73.916337,721,514
2020-04-20,HALSEY ST,40.695607,-73.904021,1506,1336
2020-04-20,HEWES ST,40.706994,-73.953481,378,439
2020-04-20,HIGH ST,40.699316,-73.990474,700,870
2020-04-20,HOUSTON ST,40.728202,-74.005344,1964,1848
2020-04-20,HOWARD BCH-JFK,40.660476,-73.830301,404,158
2020-04-20,HOYT ST,40.690545,-73.985065,161,500
2020-04-20,HOYT ST,40.690547,-73.985066,414,237
2020-04-20,HOYT ST-ASTORIA,40.770426,-73.917614,510,699
2020-04-20,HOYT/SCHERMER,40.688465,-73.985474,781,1189
2020-04-20,HUDSON-80 ST,40.679369,-73.858960,870,560
2020-04-20,HUNTERS PT AVE,40.742380,-73.948889,463,671
2020-04-20,HUNTS POINT AVE,40.820889,-73.890567,1776,1978
2020-04-20,INTERVALE-163,40.822172,-73.896747,648,906
2020-04-20,INWOOD-207 ST,40.868045,-73.919921,2200,1748
2020-04-20,JACKSON AVE,40.816505,-73.907797,954,362
2020-04-20,JAMAICA CENTER,40.702131,-73.801110,10474,10558
2020-04-20,JAMAICA-179 ST,40.712622,-73.783815,4790,2794
2020-04-20,JAMAICA-VAN WYC,40.702566,-73.816859,592,732
2020-04-20,JAY ST-METROTEC,40.692182,-73.985935,340,466
2020-04-20,JAY ST-METROTEC,40.692338,-73.987342,4834,4786
2020-04-20,JEFFERSON ST,40.706636,-73.922925,553,259
2020-04-20,JFK HOWARD BCH,40.660476,-73.830301,360,268
2020-04-20,JFK JAMAICA CT1,40.643942,-73.782356,559,264
2020-04-20,JUNCTION BLVD,40.749143,-73.869452,2083,2187
2020-04-20,JUNIUS ST,40.663419,-73.902454,552,880
2020-04-20,KINGS HIGHWAY,40.603234,-73.972342,890,1050
2020-04-20,KINGS HIGHWAY,40.603967,-73.980668,509,657
2020-04-20,KINGS HIGHWAY,40.608691,-73.957772,5973,5976
2020-04-20,KINGSBRIDGE RD,40.866974,-73.893485,2948,3400
2020-04-20,KINGSBRIDGE RD,40.867899,-73.897326,1591,1940
2020-04-20,KINGSTON AVE,40.669409,-73.942173,527,622
2020-04-20,KINGSTON-THROOP,40.679921,-73.940858,1266,2042
2020-04-20,KNICKERBOCKER,40.698666,-73.919685,520,648
2020-04-20,KOSCIUSZKO ST,40.693329,-73.928826,532,568
2020-04-20,LAFAYETTE AVE,40.686170,-73.973908,379,236
2020-04-20,LEFFERTS BLVD,40.685975,-73.824713,1168,1198
2020-04-20,LEXINGTON AVE,40.762796,-73.967686,3255,4078
2020-04-20,LEXINGTON AVE,40.764763,-73.966291,1378,1774
2020-04-20,LEXINGTON-53 ST,40.757530,-73.969102,2511,3913
2020-04-20,LIBERTY AVE,40.674552,-73.896554,458,346
2020-04-20,LIVONIA AVE,40.663801,-73.900444,758,751
2020-04-20,LONGWOOD AVE,40.816083,-73.896060,944,1358
2020-04-20,LORIMER ST,40.703855,-73.947387,637,693
2020-04-20,LORIMER ST,40.713875,-73.951592,858,654
2020-04-20,MAIN ST,40.759578,-73.830056,8756,9508
2020-04-20,MARBLE HILL-225,40.874551,-73.909879,778,222
2020-04-20,MARCY AVE,40.708377,-73.957751,3126,3698
2020-04-20,METROPOLITAN AV,40.711353,-73.889580,389,586
2020-04-20,METROPOLITAN AV,40.713875,-73.951592,858,654
2020-04-20,METS-WILLETS PT,40.754622,-73.845625,651,1104
2020-04-20,MIDDLETOWN ROAD,40.843635,-73.836687,261,315
2020-04-20,MONTROSE AVE,40.707889,-73.940005,667,659
2020-04-20,MORGAN AVE,40.706148,-73.933160,504,686
2020-04-20,MORRIS PARK,40.854137,-73.860977,277,325
2020-04-20,MORRISON AVE,40.829495,-73.874559,1265,1586
2020-04-20,MOSHOLU PARKWAY,40.879630,-73.884666,1667,839
2020-04-20,MT EDEN AVE,40.844406,-73.914621,1183,1210
2020-04-20,MURRAY ST-B'WAY,40.713086,-74.007232,234,170
2020-04-20,MYRTLE AVE,40.697266,-73.935692,1319,1480
2020-04-20,MYRTLE AVE,40.699707,-73.911810,4712,4582
2020-04-20,MYRTLE-WILLOUGH,40.694568,-73.949046,1326,1064
2020-04-20,NASSAU AV,40.724608,-73.951271,557,791
2020-04-20,NECK ROAD,40.595234,-73.955090,445,124
2020-04-20,NEPTUNE AVE,40.580992,-73.974531,257,129
2020-04-20,NEREID AVE,40.898382,-73.854389,532,372
2020-04-20,NEVINS ST,40.688269,-73.980453,2328,3222
2020-04-20,NEW LOTS AVE,40.658748,-73.899472,1002,1467
2020-04-20,NEW LOTS AVE,40.666252,-73.884087,1285,1664
2020-04-20,NEW UTRECHT AVE,40.625419,-73.996632,1140,1000
2020-04-20,NEWKIRK AVE,40.635059,-73.962793,1159,1285
2020-04-20,NEWKIRK AVE,40.639961,-73.948352,2676,2190
2020-04-20,NORTHERN BLVD,40.752898,-73.905973,1260,1462
2020-04-20,NORWOOD AVE,40.681598,-73.880074,568,788
2020-04-20,NORWOOD-205 ST,40.874827,-73.878872,3024,3114
2020-04-20,NOSTRAND AVE,40.669735,-73.950455,501,685
2020-04-20,NOSTRAND AVE,40.680410,-73.950326,3404,6216
2020-04-20,OCEAN PARKWAY,40.576298,-73.968523,884,964
2020-04-20,OXFORD-104 ST,40.681745,-73.837631,179,85
2020-04-20,PACIFIC ST,40.684063,-73.977417,3786,4556
2020-04-20,PARK PLACE,40.674910,-73.957794,184,271
2020-04-20,PARK PLACE,40.713061,-74.008777,1758,1743
2020-04-20,PARKSIDE AVE,40.655053,-73.961227,853,1032
2020-04-20,PARSONS BLVD,40.707564,-73.803326,2048,2420
2020-04-20,PELHAM BAY PARK,40.852465,-73.828125,1125,954
2020-04-20,PELHAM PARKWAY,40.857188,-73.867607,2630,2090
2020-04-20,PELHAM PARKWAY,40.858973,-73.855355,355,420
2020-04-20,PENNSYLVANIA AV,40.664884,-73.894258,968,601
2020-04-20,PRESIDENT ST,40.667879,-73.950648,342,482
2020-04-20,PRINCE ST-B'WAY,40.724332,-73.997684,488,912
2020-04-20,PROSPECT AVE,40.665438,-73.992856,458,641
2020-04-20,PROSPECT AVE,40.819396,-73.901467,2766,1550
2020-04-20,PROSPECT PARK,40.661596,-73.962193,1714,1908
2020-04-20,QUEENS PLAZA,40.748948,-73.937194,1550,2360
2020-04-20,QUEENSBORO PLZ,40.750508,-73.940177,986,483
2020-04-20,RALPH AVE,40.678815,-73.920801,902,709
2020-04-20,RECTOR ST,40.707222,-74.013391,422,284
2020-04-20,RECTOR ST,40.707840,-74.013691,400,494
2020-04-20,RIT-MANHATTAN,40.761268,-73.964016,365,20
2020-04-20,RIT-ROOSEVELT,40.757400,-73.954006,364,66
2020-04-20,ROCKAWAY AVE,40.662541,-73.908763,1120,1503
2020-04-20,ROCKAWAY AVE,40.678360,-73.911939,1798,1546
2020-04-20,ROCKAWAY BLVD,40.680429,-73.843853,2126,728
2020-04-20,ROCKAWAY PK 116,40.580454,-73.837459,136,227
2020-04-20,ROCKAWAY PKY,40.646660,-73.901832,562,146
2020-04-20,ROOSEVELT AVE,40.746655,-73.891361,9990,8716
2020-04-20,ROOSEVELT IS,40.759123,-73.953266,605,714
2020-04-20,SARATOGA AVE,40.661466,-73.916316,1135,1374
2020-04-20,SENECA AVE,40.702798,-73.907776,357,404
2020-04-20,SHEEPSHEAD BAY,40.586810,-73.954167,2764,3098
2020-04-20,SHEPHERD AVE,40.674161,-73.880761,572,541
2020-04-20,SIMPSON ST,40.824170,-73.893228,2920,1334
2020-04-20,SMITH-9 ST,40.673714,-73.996139,658,1165
2020-04-20,SOUTH FERRY,40.703082,-74.012983,1615,1785
2020-04-20,SPRING ST,40.722397,-73.997211,518,1062
2020-04-20,SPRING ST,40.726202,-74.003627,664,224
2020-04-20,ST LAWRENCE AVE,40.831500,-73.867623,780,943
2020-04-20,ST. GEORGE,40.643738,-74.073622,1566,0
2020-04-20,STEINWAY ST,40.756864,-73.920736,2094,2650
2020-04-20,STERLING ST,40.662752,-73.950605,658,617
2020-04-20,STILLWELL AVE,40.577423,-73.981225,4830,5486
2020-04-20,SUTPHIN BLVD,40.700488,-73.807933,2831,3619
2020-04-20,SUTPHIN BLVD,40.705416,-73.810562,978,1254
2020-04-20,SUTTER AVE,40.664591,-73.922668,1366,1760
2020-04-20,SUTTER AVE,40.669376,-73.902047,793,1278
2020-04-20,TOMPKINSVILLE,40.636948,-74.074824,126,0
2020-04-20,TREMONT AVE,40.850307,-73.905244,3538,2978
2020-04-20,UNION ST,40.677302,-73.983135,734,1178
2020-04-20,UNION TPK-KEW G,40.714444,-73.830979,4386,5110
2020-04-20,UTICA AVE,40.679279,-73.930585,3876,4706
2020-04-20,VAN ALSTON-21ST,40.743973,-73.949876,208,264
2020-04-20,VAN SICLEN AVE,40.665405,-73.889451,623,816
2020-04-20,VAN SICLEN AVE,40.672786,-73.890438,553,699
2020-04-20,VAN SICLEN AVE,40.678018,-73.891726,490,646
2020-04-20,VAN WYCK BLVD,40.709174,-73.820593,448,305
2020-04-20,VERNON/JACKSON,40.742624,-73.953545,2700,2535
2020-04-20,W 4 ST-WASH SQ,40.732251,-74.000559,3284,4504
2020-04-20,W 8 ST-AQUARIUM,40.576152,-73.975925,456,412
2020-04-20,WAKEFIELD-241,40.903085,-73.850591,1218,1642
2020-04-20,WALL ST,40.706864,-74.009056,2908,3820
2020-04-20,WALL ST,40.707466,-74.011867,2388,2140
2020-04-20,WASHINGTON-36 A,40.756977,-73.929373,485,644
2020-04-20,WESTCHESTER SQ,40.839892,-73.842952,888,1162
2020-04-20,WHITEHALL ST,40.703082,-74.012983,3230,3570
2020-04-20,WHITLOCK AVE,40.826508,-73.886425,359,577
2020-04-20,WILSON AVE,40.688676,-73.903999,472,510
2020-04-20,WINTHROP ST,40.656648,-73.950198,1100,305
2020-04-20,WOODHAVEN BLVD,40.693866,-73.851568,1244,834
2020-04-20,WOODHAVEN BLVD,40.733080,-73.869259,3470,3054
2020-04-20,WOODLAWN ROAD,40.885973,-73.878851,1054,584
2020-04-20,WORLD TRADE CTR,40.712557,-74.009807,1758,1743
2020-04-20,YORK ST,40.699756,-73.986890,545,511
2020-04-20,ZEREGA AVE,40.836460,-73.846471,305,394
2020-04-21,1 AVE,40.730901,-73.981719,2862,4860
2020-04-21,103 ST,40.790582,-73.947473,2096,2688
2020-04-21,103 ST,40.796105,-73.961399,395,341
2020-04-21,103 ST,40.799354,-73.968329,956,928
2020-04-21,103 ST-CORONA,40.749858,-73.862672,2477,2657
2020-04-21,104 ST,40.695184,-73.844326,297,214
2020-04-21,110 ST,40.795066,-73.944297,2610,4008
2020-04-21,110 ST-CATHEDRL,40.804032,-73.966742,2046,2208
2020-04-21,110 ST-CPN,40.799110,-73.951807,941,1509
2020-04-21,111 ST,40.697405,-73.836354,242,173
2020-04-21,111 ST,40.751760,-73.855183,1465,1229
2020-04-21,116 ST,40.798574,-73.941593,3762,5008
2020-04-21,116 ST,40.802098,-73.949625,2558,2704
2020-04-21,116 ST,40.805072,-73.954833,1308,1844
2020-04-21,116 ST-COLUMBIA,40.808190,-73.964124,571,544
2020-04-21,121 ST,40.700536,-73.828382,299,218
2020-04-21,125 ST,40.804406,-73.937452,4628,6574
2020-04-21,125 ST,40.808076,-73.945906,2632,2936
2020-04-21,125 ST,40.811056,-73.952386,6978,8974
2020-04-21,125 ST,40.815596,-73.958395,679,940
2020-04-21,135 ST,40.814459,-73.940992,4084,2862
2020-04-21,135 ST,40.817902,-73.947644,1185,1374
2020-04-21,137 ST-CITY COL,40.821994,-73.953674,2340,3312
2020-04-21,138 ST-3 AVE,40.810512,-73.926165,1265,966
2020-04-21,138 ST-GR CONC,40.813208,-73.929877,661,723
2020-04-21,14 ST,40.738007,-73.998381,2410,2170
2020-04-21,14 ST,40.740388,-74.002104,1446,1776
2020-04-21,14 ST-6 AVE,40.737348,-73.996900,2900,5344
2020-04-21,14 ST-UNION SQ,40.734836,-73.990688,37020,45852
2020-04-21,145 ST,40.820402,-73.936315,472,114
2020-04-21,145 ST,40.824787,-73.944232,5014,6838
2020-04-21,145 ST,40.826426,-73.950412,2050,2924
2020-04-21,148 ST-LENOX,40.823877,-73.936443,538,602
2020-04-21,149 ST-3 AVE,40.816132,-73.917754,6152,4598
2020-04-21,149 ST-GR CONC,40.818429,-73.926927,4232,4450
2020-04-21,15 ST-PROSPECT,40.660376,-73.979509,618,460
2020-04-21,155 ST,40.829934,-73.938632,743,626
2020-04-21,155 ST,40.830551,-73.941486,284,341
2020-04-21,157 ST,40.833879,-73.944726,2664,2956
2020-04-21,161 ST-YANKEE,40.827888,-73.925736,19566,12654
2020-04-21,163 ST-AMSTERDM,40.835957,-73.939898,475,672
2020-04-21,167 ST,40.833773,-73.918430,2510,1148
2020-04-21,167 ST,40.835535,-73.921380,1724,2290
2020-04-21,168 ST-BROADWAY,40.840778,-73.940091,8103,8052
2020-04-21,169 ST,40.710459,-73.793600,1390,2282
2020-04-21,170 ST,40.839301,-73.913355,2374,1742
2020-04-21,170 ST,40.840048,-73.917775,1516,1936
2020-04-21,174 ST,40.837382,-73.887659,1912,3400
2020-04-21,174-175 ST,40.845892,-73.910136,1816,1466
2020-04-21,175 ST,40.847369,-73.939683,1956,1754
2020-04-21,176 ST,40.848635,-73.912497,1110,1256
2020-04-21,18 AVE,40.607958,-74.001782,611,217
2020-04-21,18 AVE,40.620728,-73.990388,374,382
2020-04-21,18 AVE,40.629881,-73.977149,1024,1046
2020-04-21,18 ST,40.741096,-73.997877,484,560
2020-04-21,181 ST,40.849495,-73.933632,1623,2506
2020-04-21,181 ST,40.851686,-73.937967,1382,2030
2020-04-21,182-183 ST,40.856085,-73.900695,548,445
2020-04-21,183 ST,40.858389,-73.903828,1249,995
2020-04-21,190 ST,40.859022,-73.934190,129,52
2020-04-21,191 ST,40.855176,-73.929384,169,266
2020-04-21,2 AVE,40.723291,-73.989873,1988,3128
2020-04-21,20 AVE,40.604798,-73.998456,515,192
2020-04-21,20 AVE,40.617373,-73.985088,284,317
2020-04-21,207 ST,40.864653,-73.918719,929,836
2020-04-21,21 ST,40.754100,-73.942580,1298,1471
2020-04-21,215 ST,40.869359,-73.915329,207,114
2020-04-21,219 ST,40.883767,-73.862736,546,468
2020-04-21,22 AVE-BAY PKY,40.620907,-73.975453,164,93
2020-04-21,225 ST,40.887887,-73.860505,512,533
2020-04-21,23 ST,40.740088,-73.986429,5192,6236
2020-04-21,23 ST,40.744071,-73.995624,1620,2104
2020-04-21,23 ST,40.745924,-73.998005,3507,3327
2020-04-21,23 ST-5 AVE,40.741006,-73.989315,1380,1292
2020-04-21,23 ST-6 AVE,40.742868,-73.992770,719,689
2020-04-21,23 ST-6 AVE,40.742981,-73.992727,395,826
2020-04-21,231 ST,40.878867,-73.904858,1092,259
2020-04-21,233 ST,40.893386,-73.857265,888,550
2020-04-21,238 ST,40.884821,-73.900759,491,80
2020-04-21,242 ST,40.889185,-73.898549,800,445
2020-04-21,25 AVE,40.597873,-73.986955,405,170
2020-04-21,25 ST,40.660430,-73.997944,116,482
2020-04-21,25 ST,40.660481,-73.998059,380,236
2020-04-21,28 ST,40.743095,-73.984251,4212,6195
2020-04-21,28 ST,40.747224,-73.993360,1182,1340
2020-04-21,28 ST-BROADWAY,40.745574,-73.988682,656,1178
2020-04-21,3 AVE,40.733243,-73.987169,1188,1180
2020-04-21,33 ST,40.746119,-73.981826,7976,9008
2020-04-21,33 ST/RAWSON ST,40.744558,-73.930993,994,1222
2020-04-21,34 ST-HERALD SQ,40.749533,-73.987899,12324,15605
2020-04-21,34 ST-HUDSON YD,40.755882,-74.001910,902,1080
2020-04-21,34 ST-PENN STA,40.750264,-73.992984,4950,6380
2020-04-21,34 ST-PENN STA,40.750329,-73.991096,4988,8612
2020-04-21,34 ST-PENN STA,40.752247,-73.993456,16217,23638
2020-04-21,36 ST,40.655150,-74.003477,1611,1375
2020-04-21,36 ST,40.752020,-73.928740,602,734
2020-04-21,4 AVE,40.670320,-73.988757,964,1296
2020-04-21,40 ST-LOWERY ST,40.743778,-73.923998,636,838
2020-04-21,42 ST-BRYANT PK,40.754198,-73.984573,4554,5928
2020-04-21,42 ST-GRD CNTRL,40.751849,-73.976945,12427,17086
2020-04-21,42 ST-PA BUS TE,40.757303,-73.989787,13153,17321
2020-04-21,42 ST-TIMES SQ,40.755905,-73.986504,18030,21841
2020-04-21,45 ST,40.648866,-74.010086,896,729
2020-04-21,46 ST,40.756312,-73.913333,1986,2232
2020-04-21,46 ST-BLISS ST,40.743079,-73.918419,2318,2360
2020-04-21,47-50 ST-ROCK,40.758652,-73.981311,4740,6234
2020-04-21,49 ST-7 AVE,40.760139,-73.984112,2332,3036
2020-04-21,5 AVE-53 ST,40.760179,-73.975196,826,1110
2020-04-21,5 AVE-59 ST,40.764909,-73.973372,750,686
2020-04-21,5 AVE-BRYANT PK,40.753824,-73.981966,768,812
2020-04-21,50 ST,40.636232,-73.994765,561,611
2020-04-21,50 ST,40.761675,-73.983908,1592,2378
2020-04-21,50 ST,40.762439,-73.985989,1742,1498
2020-04-21,51 ST,40.757108,-73.971870,2100,3447
2020-04-21,52 ST-LINCOLN,40.744103,-73.912497,491,498
2020-04-21,53 ST,40.644959,-74.014034,1390,1701
2020-04-21,55 ST,40.631412,-73.995473,399,168
2020-04-21,57 ST,40.763625,-73.977449,518,593
2020-04-21,57 ST-7 AVE,40.764755,-73.980646,3152,2658
2020-04-21,59 ST,40.641426,-74.017972,2960,2034
2020-04-21,59 ST,40.762796,-73.967686,6604,7616
2020-04-21,59 ST-COLUMBUS,40.768110,-73.981891,12693,11619
2020-04-21,6 AVE,40.737348,-73.996900,725,1336
2020-04-21,61 ST/WOODSIDE,40.745623,-73.902969,1309,1469
2020-04-21,63 DR-REGO PARK,40.729869,-73.861610,2372,1310
2020-04-21,65 ST,40.749663,-73.898485,282,348
2020-04-21,66 ST-LINCOLN,40.773424,-73.982234,2025,3303
2020-04-21,67 AVE,40.726462,-73.852630,1296,914
2020-04-21,68ST-HUNTER COL,40.768143,-73.964016,1649,2128
2020-04-21,69 ST-FISK AVE,40.746325,-73.896403,429,607
2020-04-21,7 AV-PARK SLOPE,40.666276,-73.980324,784,685
2020-04-21,7 AVE,40.677172,-73.972514,377,452
2020-04-21,7 AVE-53 ST,40.762877,-73.981590,1202,1974
2020-04-21,71 ST,40.619588,-73.998842,564,421
2020-04-21,72 ST,40.775545,-73.976398,214,293
2020-04-21,72 ST,40.778575,-73.981912,4588,5832
2020-04-21,72 ST-2 AVE,40.784318,-73.947152,2554,2599
2020-04-21,74 ST-BROADWAY,40.746655,-73.891361,4887,4461
