DATE,STATION,LATITUDE,LONGITUDE,ENTRIES_DIFF,EXITS_DIFF,LINENAME
2020-01-25,145 ST,40.820402,-73.936315,1644,165,3
2020-01-25,145 ST,40.824787,-73.944232,29296,26648,ABCD
2020-01-25,145 ST,40.826426,-73.950412,30,54,1
2020-01-25,148 ST-LENOX,40.823877,-73.936443,1970,1803,3
2020-01-25,149 ST-3 AVE,40.816132,-73.917754,20280,9842,25
2020-01-25,149 ST-GR CONC,40.818429,-73.926927,10602,7502,245
2020-01-25,15 ST-PROSPECT,40.660376,-73.979509,6454,4306,FG
2020-01-25,155 ST,40.829934,-73.938632,1781,1096,BD
2020-01-25,155 ST,40.830551,-73.941486,2159,1627,C
2020-01-25,157 ST,40.833879,-73.944726,240,250,1
2020-01-25,161 ST-YANKEE,40.827888,-73.925736,62046,38772,BD4
2020-01-25,163 ST-AMSTERDM,40.835957,-73.939898,3104,2712,C
2020-01-25,167 ST,40.833773,-73.918430,10644,4908,BD
2020-01-25,167 ST,40.835535,-73.921380,4536,4732,4
2020-01-25,168 ST-BROADWAY,40.840778,-73.940091,38397,21174,1AC
2020-01-25,169 ST,40.710459,-73.793600,7436,6202,F
2020-01-25,170 ST,40.839301,-73.913355,6636,3876,BD
2020-01-25,170 ST,40.840048,-73.917775,4211,3213,4
2020-01-25,174 ST,40.837382,-73.887659,6106,6236,25
2020-01-25,174-175 ST,40.845892,-73.910136,5258,2752,BD
2020-01-25,175 ST,40.847369,-73.939683,14794,8686,A
2020-01-25,176 ST,40.848635,-73.912497,2809,1651,4
2020-01-25,18 AVE,40.607958,-74.001782,2767,708,D
2020-01-25,18 AVE,40.620728,-73.990388,2069,1655,N
2020-01-25,18 AVE,40.629881,-73.977149,2906,2288,F
2020-01-25,18 ST,40.741096,-73.997877,7204,5454,1
2020-01-25,181 ST,40.849495,-73.933632,3,7,1
2020-01-25,181 ST,40.851686,-73.937967,13786,11408,A
2020-01-25,182-183 ST,40.856085,-73.900695,2817,1462,BD
2020-01-25,183 ST,40.858389,-73.903828,3211,1749,4
2020-01-25,190 ST,40.859022,-73.934190,3635,1228,A
2020-01-25,191 ST,40.855176,-73.929384,0,0,1
2020-01-25,2 AVE,40.723291,-73.989873,22666,26850,F
2020-01-25,20 AVE,40.604798,-73.998456,2546,700,D
2020-01-25,20 AVE,40.617373,-73.985088,1492,1218,N
2020-01-25,207 ST,40.864653,-73.918719,958,188,1
2020-01-25,21 ST,40.754100,-73.942580,4152,2046,F
2020-01-25,215 ST,40.869359,-73.915329,399,915,1
2020-01-25,219 ST,40.883767,-73.862736,1508,876,25
2020-01-25,22 AVE-BAY PKY,40.620907,-73.975453,425,158,F
2020-01-25,225 ST,40.887887,-73.860505,1796,1071,25
2020-01-25,23 ST,40.740088,-73.986429,35212,38084,6
2020-01-25,23 ST,40.744071,-73.995624,14912,14052,1
2020-01-25,23 ST,40.745924,-73.998005,20790,14457,CE
2020-01-25,23 ST-5 AVE,40.741006,-73.989315,6992,5582,NR
2020-01-25,23 ST-6 AVE,40.742868,-73.992770,6547,6311,FM
2020-01-25,23 ST-6 AVE,40.742981,-73.992727,7115,8124,FM
2020-01-25,231 ST,40.878867,-73.904858,2433,313,1
2020-01-25,233 ST,40.893386,-73.857265,2203,734,25
2020-01-25,238 ST,40.884821,-73.900759,1157,112,1
2020-01-25,242 ST,40.889185,-73.898549,2321,745,1
2020-01-25,25 AVE,40.597873,-73.986955,1881,477,D
2020-01-25,25 ST,40.660430,-73.997944,408,1032,R
2020-01-25,25 ST,40.660481,-73.998059,1478,594,R
2020-01-25,28 ST,40.743095,-73.984251,22131,27762,6
2020-01-25,28 ST,40.747224,-73.993360,11084,8712,1
2020-01-25,28 ST-BROADWAY,40.745574,-73.988682,5346,9030,NR
2020-01-25,3 AVE,40.733243,-73.987169,4260,4630,L
2020-01-25,33 ST,40.746119,-73.981826,39032,39844,6
2020-01-25,33 ST/RAWSON ST,40.744558,-73.930993,4584,4358,7
2020-01-25,34 ST-HERALD SQ,40.749533,-73.987899,133213,158290,BDFMNQR
2020-01-25,34 ST-HUDSON YD,40.755882,-74.001910,15172,16874,7
2020-01-25,34 ST-PENN STA,40.750264,-73.992984,44744,37526,123ACE
2020-01-25,34 ST-PENN STA,40.750329,-73.991096,40028,62084,123
2020-01-25,34 ST-PENN STA,40.752247,-73.993456,158373,137498,ACE
2020-01-25,36 ST,40.655150,-74.003477,5951,4154,DNR
2020-01-25,36 ST,40.752020,-73.928740,1008,1336,MR
2020-01-25,4 AVE,40.670320,-73.988757,6553,6217,DFGMNR
2020-01-25,40 ST-LOWERY ST,40.743778,-73.923998,4858,4169,7
2020-01-25,42 ST-BRYANT PK,40.754198,-73.984573,38337,60282,BDFM7
2020-01-25,42 ST-GRD CNTRL,40.751849,-73.976945,111663,115825,4567S
2020-01-25,42 ST-PA BUS TE,40.757303,-73.989787,127477,122547,ACENQRS1237
2020-01-25,42 ST-TIMES SQ,40.755905,-73.986504,183690,205817,1237ACENQRS
2020-01-25,45 ST,40.648866,-74.010086,3970,2304,R
2020-01-25,46 ST,40.756312,-73.913333,8025,5889,MR
2020-01-25,46 ST-BLISS ST,40.743079,-73.918419,14908,11538,7
2020-01-25,47-50 ST-ROCK,40.758652,-73.981311,48930,65628,BDFM
2020-01-25,49 ST-7 AVE,40.760139,-73.984112,28668,15552,NQR
2020-01-25,5 AVE-53 ST,40.760179,-73.975196,9916,17906,EM
2020-01-25,5 AVE-59 ST,40.764909,-73.973372,10240,7290,NQR
2020-01-25,5 AVE-BRYANT PK,40.753824,-73.981966,8742,9736,7BDFM
2020-01-25,50 ST,40.636232,-73.994765,1023,969,D
2020-01-25,50 ST,40.761675,-73.983908,23726,25444,1
2020-01-25,50 ST,40.762439,-73.985989,9834,11542,CE
2020-01-25,51 ST,40.757108,-73.971870,19749,21822,6
2020-01-25,52 ST-LINCOLN,40.744103,-73.912497,3383,3001,7
2020-01-25,53 ST,40.644959,-74.014034,4768,4558,R
2020-01-25,55 ST,40.631412,-73.995473,597,265,D
2020-01-25,57 ST,40.763625,-73.977449,5979,7609,F
2020-01-25,57 ST-7 AVE,40.764755,-73.980646,34306,24378,NQR
2020-01-25,59 ST,40.641426,-74.017972,10224,5892,NR
2020-01-25,59 ST,40.762796,-73.967686,44558,41714,456NQR
2020-01-25,59 ST-COLUMBUS,40.768110,-73.981891,99318,93975,1ABCD
2020-01-25,6 AVE,40.737348,-73.996900,10174,13146,FLM123
2020-01-25,61 ST/WOODSIDE,40.745623,-73.902969,8788,8631,7
2020-01-25,63 DR-REGO PARK,40.729869,-73.861610,10384,2690,MR
2020-01-25,65 ST,40.749663,-73.898485,1116,590,MR
2020-01-25,66 ST-LINCOLN,40.773424,-73.982234,31281,40794,1
2020-01-25,67 AVE,40.726462,-73.852630,5136,2160,MR
2020-01-25,68ST-HUNTER COL,40.768143,-73.964016,5693,6171,6
2020-01-25,69 ST-FISK AVE,40.746325,-73.896403,3175,3183,7
2020-01-25,7 AV-PARK SLOPE,40.666276,-73.980324,5422,2849,FG
2020-01-25,7 AVE,40.677172,-73.972514,4137,3861,BQ
2020-01-25,7 AVE-53 ST,40.762877,-73.981590,11880,13844,BDE
2020-01-25,71 ST,40.619588,-73.998842,2560,850,D
2020-01-25,72 ST,40.775545,-73.976398,3598,3692,BC
2020-01-25,72 ST,40.778575,-73.981912,37866,41080,123
2020-01-25,72 ST-2 AVE,40.784318,-73.947152,12151,10221,Q
2020-01-25,74 ST-BROADWAY,40.746655,-73.891361,34221,23511,EFMR7
2020-01-25,75 AVE,40.718477,-73.837223,1615,614,EF
2020-01-25,77 ST,40.629702,-74.025514,2512,946,R
2020-01-25,77 ST,40.773636,-73.959875,18764,20910,6
2020-01-25,79 ST,40.613513,-74.000645,2789,775,D
2020-01-25,79 ST,40.783872,-73.979938,15668,8654,1
2020-01-25,8 AVE,40.635011,-74.011717,4610,4567,N
2020-01-25,8 AVE,40.740388,-74.002104,20637,19927,ACEL
2020-01-25,8 ST-B'WAY NYU,40.730348,-73.992705,5884,11768,NR
2020-01-25,81 ST-MUSEUM,40.781435,-73.972149,17562,13102,BC
2020-01-25,82 ST-JACKSON H,40.747647,-73.883786,10855,11601,7
2020-01-25,86 ST,40.592676,-73.978243,1130,1106,N
2020-01-25,86 ST,40.622715,-74.028368,10178,8098,R
2020-01-25,86 ST,40.779485,-73.955541,43296,48436,456
2020-01-25,86 ST,40.785822,-73.968952,9150,9548,BC
2020-01-25,86 ST,40.788844,-73.975990,25326,28365,1
2020-01-25,86 ST-2 AVE,40.777891,-73.951787,14608,9871,Q
2020-01-25,9 AVE,40.646343,-73.994551,2685,2314,D
2020-01-25,9 ST,40.670320,-73.988757,6553,6217,DFGMNR
2020-01-25,90 ST-ELMHURST,40.748541,-73.876791,10895,4736,7
2020-01-25,96 ST,40.785822,-73.950970,6048,2429,6
2020-01-25,96 ST,40.791654,-73.964682,7968,8112,BC
2020-01-25,96 ST,40.793880,-73.972363,34438,33252,123
2020-01-25,96 ST-2 AVE,40.768799,-73.958424,9683,6387,Q
2020-01-25,ALABAMA AVE,40.677107,-73.898871,1002,1126,J
2020-01-25,ALLERTON AVE,40.865481,-73.867393,2559,1209,25
2020-01-25,AQUEDUCT TRACK,40.668221,-73.834026,1151,162,A
2020-01-25,AQUEDUCT-N CNDT,40.668234,-73.834058,244,779,A
2020-01-25,ASTOR PLACE,40.730056,-73.991042,18010,21542,6
2020-01-25,ATLANTIC AVE,40.675496,-73.902819,496,259,L
2020-01-25,ATLANTIC AVE,40.684063,-73.977417,55764,63945,2345BDNQR
2020-01-25,AVE H,40.629164,-73.961678,1301,1080,BQ
2020-01-25,AVE I,40.625305,-73.975732,545,280,F
2020-01-25,AVE J,40.625028,-73.960819,2419,1247,BQ
2020-01-25,AVE M,40.617568,-73.959360,1955,713,BQ
2020-01-25,AVE N,40.615174,-73.974166,2066,624,F
2020-01-25,AVE P,40.609147,-73.972986,1043,338,F
2020-01-25,AVE U,40.596065,-73.973329,702,259,F
2020-01-25,AVE U,40.597482,-73.979359,1641,1192,N
2020-01-25,AVE U,40.599307,-73.955916,3204,1213,BQ
2020-01-25,AVE X,40.589547,-73.974295,1034,590,F
2020-01-25,BAY 50 ST,40.588879,-73.983629,1092,191,D
2020-01-25,BAY PARKWAY,40.601898,-73.993821,3332,3065,D
2020-01-25,BAY PKY-22 AVE,40.612006,-73.982009,5894,3348,N
2020-01-25,BAY RIDGE AVE,40.634945,-74.023411,3786,2267,R
2020-01-25,BAY RIDGE-95 ST,40.616624,-74.030964,5114,3126,R
2020-01-25,BAYCHESTER AVE,40.878656,-73.838596,1194,246,5
2020-01-25,BEACH 105 ST,40.583542,-73.826430,34,55,AS
2020-01-25,BEACH 25 ST,40.600138,-73.761520,655,724,A
2020-01-25,BEACH 36 ST,40.595381,-73.768194,375,417,A
2020-01-25,BEACH 44 ST,40.593214,-73.776433,270,393,A
2020-01-25,BEACH 60 ST,40.592334,-73.788493,808,641,A
2020-01-25,BEACH 67 ST,40.590867,-73.797011,906,657,A
2020-01-25,BEACH 90 ST,40.588032,-73.813684,217,193,AS
2020-01-25,BEACH 98 ST,40.585514,-73.820143,109,98,AS
2020-01-25,BEDFORD AVE,40.717241,-73.956614,11718,7660,L
2020-01-25,BEDFORD PARK BL,40.873026,-73.886919,6350,3690,BD
2020-01-25,BEDFORD PARK BL,40.873399,-73.890084,2109,1967,4
2020-01-25,BEDFORD/NOSTRAN,40.689636,-73.953459,9482,5774,G
2020-01-25,BEEBE-39 AVE,40.753076,-73.932710,886,1193,NQ
2020-01-25,BERGEN ST,40.680801,-73.975132,4834,4258,23
2020-01-25,BERGEN ST,40.686154,-73.990881,17436,12612,FG
2020-01-25,BEVERLEY ROAD,40.643982,-73.964510,1909,1635,BQ
2020-01-25,BEVERLY ROAD,40.645089,-73.948975,2012,499,25
2020-01-25,BLEECKER ST,40.725665,-73.995645,8871,4436,6DF
2020-01-25,BOROUGH HALL/CT,40.692404,-73.990151,40376,33444,2345R
2020-01-25,BOTANIC GARDEN,40.670499,-73.958759,476,894,S2345
2020-01-25,BOWERY,40.720315,-73.994014,2479,2674,JZ
2020-01-25,BOWLING GREEN,40.704782,-74.014099,10350,9042,45
2020-01-25,BOYD-88 ST,40.679857,-73.851492,0,0,A
2020-01-25,BRIGHTON BEACH,40.577961,-73.961806,9664,5644,BQ
2020-01-25,BROAD CHANNEL,40.608693,-73.816068,51,33,AS
2020-01-25,BROAD ST,40.706539,-74.011052,3,48,JZ
2020-01-25,BROADWAY,40.706100,-73.950348,2793,2493,G
2020-01-25,BROADWAY-31 ST,40.761959,-73.925382,5141,5026,NQ
2020-01-25,BROADWAY-ENY,40.678848,-73.904139,4655,4356,ACJLZ
2020-01-25,BROADWAY/LAFAY,40.725297,-73.996204,24334,36404,BDFQ6
2020-01-25,BRONX PARK EAST,40.848797,-73.868465,1055,484,25
2020-01-25,BROOK AVE,40.808044,-73.919234,5802,2804,6
2020-01-25,BROOKLYN BRIDGE,40.713159,-74.003917,13754,17728,456JZ
2020-01-25,BUHRE AVE,40.846817,-73.832545,1393,1442,6
2020-01-25,BURKE AVE,40.871387,-73.867135,1535,743,25
2020-01-25,BURNSIDE AVE,40.853390,-73.907733,4706,2841,4
2020-01-25,BUSHWICK AVE,40.682558,-73.905501,933,675,L
2020-01-25,CANAL ST,40.718233,-74.000323,5625,2405,JNQRZ6
2020-01-25,CANAL ST,40.718697,-74.000977,34492,36748,JNQRZ6
2020-01-25,CANAL ST,40.720852,-74.005237,16220,17776,ACE
2020-01-25,CANAL ST,40.722819,-74.006267,3238,4298,1
2020-01-25,CARROLL ST,40.680231,-73.994980,10964,6036,FG
2020-01-25,CASTLE HILL AVE,40.834255,-73.851222,3011,3238,6
2020-01-25,CATHEDRL-110 ST,40.800637,-73.958201,7654,3814,BC
2020-01-25,CENTRAL AVE,40.697673,-73.927131,3280,2481,M
2020-01-25,CHAMBERS ST,40.713159,-74.003917,13754,17728,456JZ
2020-01-25,CHAMBERS ST,40.714330,-74.008563,29178,24716,ACE23
2020-01-25,CHAMBERS ST,40.715436,-74.009335,5234,6655,123
2020-01-25,CHAUNCEY ST,40.682867,-73.910480,1975,906,JZ
2020-01-25,CHRISTOPHER ST,40.733405,-74.002898,11854,13266,1
2020-01-25,CHURCH AVE,40.644039,-73.979541,9898,6030,FG
2020-01-25,CHURCH AVE,40.650494,-73.962836,15582,14930,BQ
2020-01-25,CHURCH AVE,40.650843,-73.949575,4276,1074,25
2020-01-25,CLARK ST,40.697356,-73.992888,2980,1886,23
2020-01-25,CLASSON AVE,40.688855,-73.960025,3332,3144,G
2020-01-25,CLEVELAND ST,40.679938,-73.884687,1359,1479,J
2020-01-25,CLINTON-WASH AV,40.683263,-73.965838,7064,5518,C
2020-01-25,CLINTON-WASH AV,40.688123,-73.966742,2755,1388,G
2020-01-25,CORTELYOU ROAD,40.640905,-73.963866,3587,1039,BQ
2020-01-25,CORTLANDT ST,40.710454,-74.011324,26380,21120,1
2020-01-25,CORTLANDT ST,40.710662,-74.011052,32184,29136,R
2020-01-25,COURT SQ,40.747029,-73.945370,2740,2759,7
2020-01-25,COURT SQ,40.747257,-73.945112,11004,8632,EMG
2020-01-25,COURT SQ-23 ST,40.747257,-73.945112,5502,4316,EMG
2020-01-25,CRESCENT ST,40.683209,-73.873765,2293,2445,JZ
2020-01-25,CROWN HTS-UTICA,40.669279,-73.932967,24052,18864,34
2020-01-25,CYPRESS AVE,40.805737,-73.914471,2802,2590,6
2020-01-25,CYPRESS HILLS,40.689945,-73.872564,638,400,J
2020-01-25,DEKALB AVE,40.690612,-73.981848,9231,4180,BDNQR
2020-01-25,DEKALB AVE,40.703839,-73.918440,4605,1366,L
2020-01-25,DELANCEY ST,40.718380,-73.987813,32274,28476,FJMZ
2020-01-25,DITMARS BL-31 S,40.774984,-73.912067,7970,6518,NQ
2020-01-25,DITMAS AVE,40.636150,-73.978179,2958,1468,F
2020-01-25,DYCKMAN ST,40.860523,-73.925575,496,517,1
2020-01-25,DYCKMAN-200 ST,40.865286,-73.926980,7242,250,A
2020-01-25,DYRE AVE,40.888244,-73.830850,1416,1493,5
2020-01-25,E 143 ST,40.808742,-73.907690,660,726,6
2020-01-25,E 149 ST,40.812104,-73.904085,3962,3758,6
2020-01-25,E 177 ST-PARKCH,40.833246,-73.860805,6343,6235,6
2020-01-25,E 180 ST,40.841882,-73.873551,3202,2518,25
2020-01-25,E TREMONT AVE,40.840097,-73.879774,6274,4930,25
2020-01-25,EAST 105 ST,40.650625,-73.899558,1239,1284,L
2020-01-25,EAST BROADWAY,40.713647,-73.990152,15178,10498,F
2020-01-25,EASTERN PKWY,40.672013,-73.964360,2755,3001,23
2020-01-25,ELDER AVE,40.828894,-73.879559,3435,3354,6
2020-01-25,ELDERTS LANE,40.691320,-73.867135,1657,1013,JZ
2020-01-25,ELMHURST AVE,40.742445,-73.882005,2439,701,MR
2020-01-25,ESSEX ST,40.718380,-73.987813,16137,14238,FJMZ
2020-01-25,EUCLID AVE,40.675382,-73.872070,12538,3057,AC
2020-01-25,FAR ROCKAWAY,40.603983,-73.755383,1823,1898,A
2020-01-25,FLATBUSH AVE,40.632836,-73.947642,20385,13911,25
2020-01-25,FLUSHING AVE,40.700244,-73.941658,4647,2931,JM
2020-01-25,FLUSHING AVE,40.700374,-73.950284,1506,1768,G
2020-01-25,FORDHAM ROAD,40.862803,-73.901034,12524,7324,BD
2020-01-25,FORDHAM ROAD,40.862941,-73.901199,5431,1323,4
2020-01-25,FOREST AVE,40.704424,-73.903077,2456,1652,M
2020-01-25,FOREST HILLS-71,40.721681,-73.844390,32052,18687,EFMR
2020-01-25,FOREST PARKWAY,40.692304,-73.860151,1840,854,J
2020-01-25,FRANKLIN AVE,40.670711,-73.958051,7514,4306,2345S
2020-01-25,FRANKLIN AVE,40.681159,-73.956056,6622,6906,ACS
2020-01-25,FRANKLIN ST,40.719323,-74.006953,3762,2832,1
2020-01-25,FREEMAN ST,40.829966,-73.891876,4190,3922,25
2020-01-25,FRESH POND ROAD,40.706181,-73.895910,2776,2694,M
2020-01-25,FT HAMILTON PKY,40.631428,-74.005387,5168,2572,N
2020-01-25,FT HAMILTON PKY,40.640872,-73.994229,1457,864,D
2020-01-25,FT HAMILTON PKY,40.650722,-73.975818,5328,1944,FG
2020-01-25,FULTON ST,40.687130,-73.975346,3756,3654,G
2020-01-25,FULTON ST,40.709938,-74.007983,129869,106435,2345ACJZ
2020-01-25,GATES AVE,40.689652,-73.922281,3853,1527,JZ
2020-01-25,GRAHAM AVE,40.714590,-73.944104,6874,4582,L
2020-01-25,GRAND ARMY PLAZ,40.675219,-73.971012,4018,1778,23
2020-01-25,GRAND AV-NEWTON,40.736998,-73.877242,5679,4064,MR
2020-01-25,GRAND ST,40.711874,-73.940670,4932,5014,L
2020-01-25,GRAND ST,40.718542,-73.994164,15127,12657,BD
2020-01-25,GRAND-30 AVE,40.766843,-73.921423,5682,5291,NQ
2020-01-25,GRANT AVE,40.677107,-73.865376,0,1,A
2020-01-25,GREENPOINT AVE,40.731324,-73.954425,11352,11474,G
2020-01-25,GREENWOOD-111,40.684364,-73.832181,0,0,A
2020-01-25,GUN HILL ROAD,40.877796,-73.866341,831,655,5
2020-01-25,GUN HILL ROAD,40.877796,-73.866255,3477,3892,25
2020-01-25,HALSEY ST,40.686170,-73.916337,3652,1501,J
2020-01-25,HALSEY ST,40.695607,-73.904021,6302,4204,L
2020-01-25,HEWES ST,40.706994,-73.953481,2196,1815,JM
2020-01-25,HIGH ST,40.699316,-73.990474,7164,8746,AC
2020-01-25,HOUSTON ST,40.728202,-74.005344,15592,16888,1
2020-01-25,HOWARD BCH-JFK,40.660476,-73.830301,1796,186,A
2020-01-25,HOYT ST,40.690545,-73.985065,1388,2284,23
2020-01-25,HOYT ST,40.690547,-73.985066,2367,1477,23
2020-01-25,HOYT ST-ASTORIA,40.770426,-73.917614,4819,3900,NQ
2020-01-25,HOYT/SCHERMER,40.688465,-73.985474,6608,6293,ACG
2020-01-25,HUDSON-80 ST,40.679369,-73.858960,4,2,A
2020-01-25,HUNTERS PT AVE,40.742380,-73.948889,1016,887,7
2020-01-25,HUNTS POINT AVE,40.820889,-73.890567,4489,4103,6
2020-01-25,INTERVALE-163,40.822172,-73.896747,1362,1445,25
2020-01-25,INWOOD-207 ST,40.868045,-73.919921,16800,9620,A
2020-01-25,JACKSON AVE,40.816505,-73.907797,2283,590,25
2020-01-25,JAMAICA CENTER,40.702131,-73.801110,25980,25232,EJZ
2020-01-25,JAMAICA-179 ST,40.712622,-73.783815,14934,7358,F
2020-01-25,JAMAICA-VAN WYC,40.702566,-73.816859,1710,1695,E
2020-01-25,JAY ST-METROTEC,40.692182,-73.985935,2766,2108,R
2020-01-25,JAY ST-METROTEC,40.692338,-73.987342,23826,16790,ACF
2020-01-25,JEFFERSON ST,40.706636,-73.922925,3550,1015,L
2020-01-25,JFK HOWARD BCH,40.660476,-73.830301,1656,1860,A
2020-01-25,JFK JAMAICA CT1,40.643942,-73.782356,6618,5417,E
2020-01-25,JUNCTION BLVD,40.749143,-73.869452,13281,9978,7
2020-01-25,JUNIUS ST,40.663419,-73.902454,1085,1409,3
2020-01-25,KINGS HIGHWAY,40.603234,-73.972342,2710,2348,F
2020-01-25,KINGS HIGHWAY,40.603967,-73.980668,2153,1951,N
2020-01-25,KINGS HIGHWAY,40.608691,-73.957772,21255,17613,BQ
2020-01-25,KINGSBRIDGE RD,40.866974,-73.893485,7904,6616,BD
2020-01-25,KINGSBRIDGE RD,40.867899,-73.897326,4160,2336,4
2020-01-25,KINGSTON AVE,40.669409,-73.942173,2170,1795,3
2020-01-25,KINGSTON-THROOP,40.679921,-73.940858,7358,6990,C
2020-01-25,KNICKERBOCKER,40.698666,-73.919685,3618,3161,M
2020-01-25,KOSCIUSZKO ST,40.693329,-73.928826,3047,1098,J
2020-01-25,LAFAYETTE AVE,40.686170,-73.973908,2697,1631,C
2020-01-25,LEFFERTS BLVD,40.685975,-73.824713,3,33,A
2020-01-25,LEXINGTON AVE,40.762796,-73.967686,22279,20857,456NQR
2020-01-25,LEXINGTON AVE,40.764763,-73.966291,7854,12045,F
2020-01-25,LEXINGTON-53 ST,40.757530,-73.969102,18758,23053,EM6
2020-01-25,LIBERTY AVE,40.674552,-73.896554,1080,734,C
2020-01-25,LIVONIA AVE,40.663801,-73.900444,1180,1066,L
2020-01-25,LONGWOOD AVE,40.816083,-73.896060,2200,1668,6
2020-01-25,LORIMER ST,40.703855,-73.947387,3084,2107,JM
2020-01-25,LORIMER ST,40.713875,-73.951592,7906,5386,GL
2020-01-25,MAIN ST,40.759578,-73.830056,57108,52526,7
2020-01-25,MARBLE HILL-225,40.874551,-73.909879,1337,354,1
2020-01-25,MARCY AVE,40.708377,-73.957751,15030,12588,JMZ
2020-01-25,METROPOLITAN AV,40.711353,-73.889580,1513,1586,M
2020-01-25,METROPOLITAN AV,40.713875,-73.951592,7906,5386,GL
2020-01-25,METS-WILLETS PT,40.754622,-73.845625,5619,6834,7
2020-01-25,MIDDLETOWN ROAD,40.843635,-73.836687,634,644,6
2020-01-25,MONTROSE AVE,40.707889,-73.940005,2841,1867,L
2020-01-25,MORGAN AVE,40.706148,-73.933160,3317,1913,L
2020-01-25,MORRIS PARK,40.854137,-73.860977,607,617,5
2020-01-25,MORRISON AVE,40.829495,-73.874559,3255,3059,6
2020-01-25,MOSHOLU PARKWAY,40.879630,-73.884666,3467,1153,4
2020-01-25,MT EDEN AVE,40.844406,-73.914621,2403,1754,4
2020-01-25,MURRAY ST-B'WAY,40.713086,-74.007232,1179,746,R
2020-01-25,MYRTLE AVE,40.697266,-73.935692,6406,4003,JMZ
2020-01-25,MYRTLE AVE,40.699707,-73.911810,19664,11930,LM
2020-01-25,MYRTLE-WILLOUGH,40.694568,-73.949046,5848,2716,G
2020-01-25,NASSAU AV,40.724608,-73.951271,5695,6887,G
2020-01-25,NECK ROAD,40.595234,-73.955090,1956,550,BQ
2020-01-25,NEPTUNE AVE,40.580992,-73.974531,495,154,F
2020-01-25,NEREID AVE,40.898382,-73.854389,1315,694,25
2020-01-25,NEVINS ST,40.688269,-73.980453,9412,10042,2345
2020-01-25,NEW LOTS AVE,40.658748,-73.899472,1499,1753,L
2020-01-25,NEW LOTS AVE,40.666252,-73.884087,2530,2720,3
2020-01-25,NEW UTRECHT AVE,40.625419,-73.996632,3454,2630,ND
2020-01-25,NEWKIRK AVE,40.635059,-73.962793,4563,3749,BQ
2020-01-25,NEWKIRK AVE,40.639961,-73.948352,6100,4100,25
2020-01-25,NORTHERN BLVD,40.752898,-73.905973,3696,2906,MR
2020-01-25,NORWOOD AVE,40.681598,-73.880074,1480,1536,JZ
2020-01-25,NORWOOD-205 ST,40.874827,-73.878872,8034,6376,D
2020-01-25,NOSTRAND AVE,40.669735,-73.950455,2314,2096,3
2020-01-25,NOSTRAND AVE,40.680410,-73.950326,19506,16816,AC
2020-01-25,OCEAN PARKWAY,40.576298,-73.968523,2730,1338,Q
2020-01-25,OXFORD-104 ST,40.681745,-73.837631,0,2,A
2020-01-25,PACIFIC ST,40.684063,-73.977417,18588,21315,BDNQR2345
2020-01-25,PARK PLACE,40.674910,-73.957794,832,957,S
2020-01-25,PARK PLACE,40.713061,-74.008777,14589,12358,23ACE
2020-01-25,PARKSIDE AVE,40.655053,-73.961227,3509,2112,BQ
2020-01-25,PARSONS BLVD,40.707564,-73.803326,6536,5614,F
2020-01-25,PELHAM BAY PARK,40.852465,-73.828125,2826,2005,6
2020-01-25,PELHAM PARKWAY,40.857188,-73.867607,7896,4212,25
2020-01-25,PELHAM PARKWAY,40.858973,-73.855355,722,765,5
