DATE,STATION,LATITUDE,LONGITUDE,ENTRIES_DIFF,EXITS_DIFF,LINENAME
2020-01-18,174-175 ST,40.845892,-73.910136,5172,2820,BD
2020-01-18,175 ST,40.847369,-73.939683,14886,8392,A
2020-01-18,176 ST,40.848635,-73.912497,2738,1577,4
2020-01-18,18 AVE,40.607958,-74.001782,3444,848,D
2020-01-18,18 AVE,40.620728,-73.990388,2169,1765,N
2020-01-18,18 AVE,40.629881,-73.977149,6,2,F
2020-01-18,18 ST,40.741096,-73.997877,7902,5924,1
2020-01-18,181 ST,40.849495,-73.933632,1,0,1
2020-01-18,181 ST,40.851686,-73.937967,14170,11624,A
2020-01-18,182-183 ST,40.856085,-73.900695,1916,1015,BD
2020-01-18,183 ST,40.858389,-73.903828,3065,1766,4
2020-01-18,190 ST,40.859022,-73.934190,2474,452,A
2020-01-18,191 ST,40.855176,-73.929384,0,3,1
2020-01-18,2 AVE,40.723291,-73.989873,20890,21938,F
2020-01-18,20 AVE,40.604798,-73.998456,2906,813,D
2020-01-18,20 AVE,40.617373,-73.985088,1938,1435,N
2020-01-18,207 ST,40.864653,-73.918719,0,40,1
2020-01-18,21 ST,40.754100,-73.942580,5518,5062,F
2020-01-18,215 ST,40.869359,-73.915329,0,5,1
2020-01-18,219 ST,40.883767,-73.862736,1519,878,25
2020-01-18,22 AVE-BAY PKY,40.620907,-73.975453,0,0,F
2020-01-18,225 ST,40.887887,-73.860505,1259,800,25
2020-01-18,23 ST,40.740088,-73.986429,30968,32280,6
2020-01-18,23 ST,40.744071,-73.995624,12326,12206,1
2020-01-18,23 ST,40.745924,-73.998005,29118,21984,CE
2020-01-18,23 ST-5 AVE,40.741006,-73.989315,18334,12296,NR
2020-01-18,23 ST-6 AVE,40.742868,-73.992770,6908,6500,FM
2020-01-18,23 ST-6 AVE,40.742981,-73.992727,4866,7459,FM
2020-01-18,231 ST,40.878867,-73.904858,0,3,1
2020-01-18,233 ST,40.893386,-73.857265,2133,815,25
2020-01-18,238 ST,40.884821,-73.900759,13,8,1
2020-01-18,242 ST,40.889185,-73.898549,1,16,1
2020-01-18,25 AVE,40.597873,-73.986955,2294,552,D
2020-01-18,25 ST,40.660430,-73.997944,407,1075,R
2020-01-18,25 ST,40.660481,-73.998059,1502,536,R
2020-01-18,28 ST,40.743095,-73.984251,19989,22914,6
2020-01-18,28 ST,40.747224,-73.993360,10366,7774,1
2020-01-18,28 ST-BROADWAY,40.745574,-73.988682,12250,14488,NR
2020-01-18,3 AVE,40.733243,-73.987169,3240,3370,L
2020-01-18,33 ST,40.746119,-73.981826,36304,33784,6
2020-01-18,33 ST/RAWSON ST,40.744558,-73.930993,4454,4418,7
2020-01-18,34 ST-HERALD SQ,40.749533,-73.987899,133110,150345,BDFMNQR
2020-01-18,34 ST-HUDSON YD,40.755882,-74.001910,9653,10568,7
2020-01-18,34 ST-PENN STA,40.750264,-73.992984,41450,38254,123ACE
2020-01-18,34 ST-PENN STA,40.750329,-73.991096,44264,64776,123
2020-01-18,34 ST-PENN STA,40.752247,-73.993456,138896,125889,ACE
2020-01-18,36 ST,40.655150,-74.003477,6425,4259,DNR
2020-01-18,36 ST,40.752020,-73.928740,3156,2860,MR
2020-01-18,4 AVE,40.670320,-73.988757,6330,6095,DFGMNR
2020-01-18,40 ST-LOWERY ST,40.743778,-73.923998,4748,4124,7
2020-01-18,42 ST-BRYANT PK,40.754198,-73.984573,42264,57993,BDFM7
2020-01-18,42 ST-GRD CNTRL,40.751849,-73.976945,108830,107315,4567S
2020-01-18,42 ST-PA BUS TE,40.757303,-73.989787,110746,110548,ACENQRS1237
2020-01-18,42 ST-TIMES SQ,40.755905,-73.986504,215958,232944,1237ACENQRS
2020-01-18,45 ST,40.648866,-74.010086,4047,2368,R
2020-01-18,46 ST,40.756312,-73.913333,11445,9291,MR
2020-01-18,46 ST-BLISS ST,40.743079,-73.918419,13948,11082,7
2020-01-18,47-50 ST-ROCK,40.758652,-73.981311,59673,68085,BDFM
2020-01-18,49 ST-7 AVE,40.760139,-73.984112,18856,24964,NQR
2020-01-18,5 AVE-53 ST,40.760179,-73.975196,160,238,EM
2020-01-18,5 AVE-59 ST,40.764909,-73.973372,14812,12454,NQR
2020-01-18,5 AVE-BRYANT PK,40.753824,-73.981966,9372,9800,7BDFM
2020-01-18,50 ST,40.636232,-73.994765,1153,1094,D
2020-01-18,50 ST,40.761675,-73.983908,25202,26444,1
2020-01-18,50 ST,40.762439,-73.985989,23954,11990,CE
2020-01-18,51 ST,40.757108,-73.971870,24816,28902,6
2020-01-18,52 ST-LINCOLN,40.744103,-73.912497,3336,2921,7
2020-01-18,53 ST,40.644959,-74.014034,4823,4651,R
2020-01-18,55 ST,40.631412,-73.995473,617,322,D
2020-01-18,57 ST,40.763625,-73.977449,9886,13689,F
2020-01-18,57 ST-7 AVE,40.764755,-73.980646,34630,26016,NQR
2020-01-18,59 ST,40.641426,-74.017972,11310,6436,NR
2020-01-18,59 ST,40.762796,-73.967686,47446,43510,456NQR
2020-01-18,59 ST-COLUMBUS,40.768110,-73.981891,109545,105147,1ABCD
2020-01-18,6 AVE,40.737348,-73.996900,9697,13339,FLM123
2020-01-18,61 ST/WOODSIDE,40.745623,-73.902969,7503,6966,7
2020-01-18,63 DR-REGO PARK,40.729869,-73.861610,13636,5914,MR
2020-01-18,65 ST,40.749663,-73.898485,1813,1406,MR
2020-01-18,66 ST-LINCOLN,40.773424,-73.982234,35097,39921,1
2020-01-18,67 AVE,40.726462,-73.852630,7476,3838,MR
2020-01-18,68ST-HUNTER COL,40.768143,-73.964016,5947,5758,6
2020-01-18,69 ST-FISK AVE,40.746325,-73.896403,2985,3261,7
2020-01-18,7 AV-PARK SLOPE,40.666276,-73.980324,5448,2744,FG
2020-01-18,7 AVE,40.677172,-73.972514,4171,4088,BQ
2020-01-18,7 AVE-53 ST,40.762877,-73.981590,9738,11094,BDE
2020-01-18,71 ST,40.619588,-73.998842,2888,959,D
2020-01-18,72 ST,40.775545,-73.976398,3850,3977,BC
2020-01-18,72 ST,40.778575,-73.981912,38562,43830,123
2020-01-18,72 ST-2 AVE,40.784318,-73.947152,12795,11410,Q
2020-01-18,74 ST-BROADWAY,40.746655,-73.891361,28905,21446,EFMR7
2020-01-18,75 AVE,40.718477,-73.837223,1369,335,EF
2020-01-18,77 ST,40.629702,-74.025514,2705,1093,R
2020-01-18,77 ST,40.773636,-73.959875,19310,21712,6
2020-01-18,79 ST,40.613513,-74.000645,3125,912,D
2020-01-18,79 ST,40.783872,-73.979938,16002,8292,1
2020-01-18,8 AVE,40.635011,-74.011717,7261,7761,N
2020-01-18,8 AVE,40.740388,-74.002104,19054,17268,ACEL
2020-01-18,8 ST-B'WAY NYU,40.730348,-73.992705,18140,15948,NR
2020-01-18,81 ST-MUSEUM,40.781435,-73.972149,16524,12474,BC
2020-01-18,82 ST-JACKSON H,40.747647,-73.883786,9879,11155,7
2020-01-18,86 ST,40.592676,-73.978243,1599,1456,N
2020-01-18,86 ST,40.622715,-74.028368,11066,8742,R
2020-01-18,86 ST,40.779485,-73.955541,40680,43660,456
2020-01-18,86 ST,40.785822,-73.968952,10280,8986,BC
2020-01-18,86 ST,40.788844,-73.975990,25869,28083,1
2020-01-18,86 ST-2 AVE,40.777891,-73.951787,14602,10918,Q
2020-01-18,9 AVE,40.646343,-73.994551,3008,2668,D
2020-01-18,9 ST,40.670320,-73.988757,6330,6095,DFGMNR
2020-01-18,90 ST-ELMHURST,40.748541,-73.876791,10517,4671,7
2020-01-18,96 ST,40.785822,-73.950970,5894,2245,6
2020-01-18,96 ST,40.791654,-73.964682,8084,7874,BC
2020-01-18,96 ST,40.793880,-73.972363,33816,33366,123
2020-01-18,96 ST-2 AVE,40.768799,-73.958424,9295,6982,Q
2020-01-18,ALABAMA AVE,40.677107,-73.898871,914,1217,J
2020-01-18,ALLERTON AVE,40.865481,-73.867393,2545,1153,25
2020-01-18,AQUEDUCT TRACK,40.668221,-73.834026,1483,153,A
2020-01-18,AQUEDUCT-N CNDT,40.668234,-73.834058,271,1107,A
2020-01-18,ASTOR PLACE,40.730056,-73.991042,14988,20774,6
2020-01-18,ATLANTIC AVE,40.675496,-73.902819,400,150,L
2020-01-18,ATLANTIC AVE,40.684063,-73.977417,75021,78918,2345BDNQR
2020-01-18,AVE H,40.629164,-73.961678,1340,1077,BQ
2020-01-18,AVE I,40.625305,-73.975732,0,0,F
2020-01-18,AVE J,40.625028,-73.960819,2595,1285,BQ
2020-01-18,AVE M,40.617568,-73.959360,2123,897,BQ
2020-01-18,AVE N,40.615174,-73.974166,8,12,F
2020-01-18,AVE P,40.609147,-73.972986,1,2,F
2020-01-18,AVE U,40.596065,-73.973329,3,3,F
2020-01-18,AVE U,40.597482,-73.979359,2215,1541,N
2020-01-18,AVE U,40.599307,-73.955916,3735,1331,BQ
2020-01-18,AVE X,40.589547,-73.974295,0,0,F
2020-01-18,BAY 50 ST,40.588879,-73.983629,1348,170,D
2020-01-18,BAY PARKWAY,40.601898,-73.993821,4023,3542,D
2020-01-18,BAY PKY-22 AVE,40.612006,-73.982009,6450,4466,N
2020-01-18,BAY RIDGE AVE,40.634945,-74.023411,3954,2445,R
2020-01-18,BAY RIDGE-95 ST,40.616624,-74.030964,5256,3296,R
2020-01-18,BAYCHESTER AVE,40.878656,-73.838596,1194,283,5
2020-01-18,BEACH 105 ST,40.583542,-73.826430,56,76,AS
2020-01-18,BEACH 25 ST,40.600138,-73.761520,699,790,A
2020-01-18,BEACH 36 ST,40.595381,-73.768194,416,472,A
2020-01-18,BEACH 44 ST,40.593214,-73.776433,300,376,A
2020-01-18,BEACH 60 ST,40.592334,-73.788493,923,812,A
2020-01-18,BEACH 67 ST,40.590867,-73.797011,1001,750,A
2020-01-18,BEACH 90 ST,40.588032,-73.813684,322,385,AS
2020-01-18,BEACH 98 ST,40.585514,-73.820143,135,143,AS
2020-01-18,BEDFORD AVE,40.717241,-73.956614,9542,6693,L
2020-01-18,BEDFORD PARK BL,40.873026,-73.886919,6428,3954,BD
2020-01-18,BEDFORD PARK BL,40.873399,-73.890084,2051,1905,4
2020-01-18,BEDFORD/NOSTRAN,40.689636,-73.953459,9986,5636,G
2020-01-18,BEEBE-39 AVE,40.753076,-73.932710,1469,1475,NQ
2020-01-18,BERGEN ST,40.680801,-73.975132,5230,4562,23
2020-01-18,BERGEN ST,40.686154,-73.990881,17022,11211,FG
2020-01-18,BEVERLEY ROAD,40.643982,-73.964510,1828,1608,BQ
2020-01-18,BEVERLY ROAD,40.645089,-73.948975,2037,500,25
2020-01-18,BLEECKER ST,40.725665,-73.995645,8647,3837,6DF
2020-01-18,BOROUGH HALL/CT,40.692404,-73.990151,34856,32800,2345R
2020-01-18,BOTANIC GARDEN,40.670499,-73.958759,427,844,S2345
2020-01-18,BOWERY,40.720315,-73.994014,2904,3481,JZ
2020-01-18,BOWLING GREEN,40.704782,-74.014099,9340,7691,45
2020-01-18,BOYD-88 ST,40.679857,-73.851492,1098,443,A
2020-01-18,BRIGHTON BEACH,40.577961,-73.961806,10322,6066,BQ
2020-01-18,BROAD CHANNEL,40.608693,-73.816068,78,67,AS
2020-01-18,BROAD ST,40.706539,-74.011052,6438,3096,JZ
2020-01-18,BROADWAY,40.706100,-73.950348,3512,2892,G
2020-01-18,BROADWAY-31 ST,40.761959,-73.925382,6195,5246,NQ
2020-01-18,BROADWAY-ENY,40.678848,-73.904139,6736,6379,ACJLZ
2020-01-18,BROADWAY/LAFAY,40.725297,-73.996204,20488,38444,BDFQ6
2020-01-18,BRONX PARK EAST,40.848797,-73.868465,1029,499,25
2020-01-18,BROOK AVE,40.808044,-73.919234,6150,6116,6
2020-01-18,BROOKLYN BRIDGE,40.713159,-74.003917,15056,16888,456JZ
2020-01-18,BUHRE AVE,40.846817,-73.832545,1456,1425,6
2020-01-18,BURKE AVE,40.871387,-73.867135,1476,708,25
2020-01-18,BURNSIDE AVE,40.853390,-73.907733,4555,2776,4
2020-01-18,BUSHWICK AVE,40.682558,-73.905501,0,0,L
2020-01-18,CANAL ST,40.718233,-74.000323,4500,1359,JNQRZ6
2020-01-18,CANAL ST,40.718697,-74.000977,36582,34664,JNQRZ6
2020-01-18,CANAL ST,40.720852,-74.005237,15100,16404,ACE
2020-01-18,CANAL ST,40.722819,-74.006267,3086,4440,1
2020-01-18,CARROLL ST,40.680231,-73.994980,10946,5784,FG
2020-01-18,CASTLE HILL AVE,40.834255,-73.851222,3115,3299,6
2020-01-18,CATHEDRL-110 ST,40.800637,-73.958201,7472,3380,BC
2020-01-18,CENTRAL AVE,40.697673,-73.927131,3681,3020,M
2020-01-18,CHAMBERS ST,40.713159,-74.003917,15056,16888,456JZ
2020-01-18,CHAMBERS ST,40.714330,-74.008563,23716,18896,ACE23
2020-01-18,CHAMBERS ST,40.715436,-74.009335,5127,6175,123
2020-01-18,CHAUNCEY ST,40.682867,-73.910480,2533,1141,JZ
2020-01-18,CHRISTOPHER ST,40.733405,-74.002898,12302,12394,1
2020-01-18,CHURCH AVE,40.644039,-73.979541,18254,10908,FG
2020-01-18,CHURCH AVE,40.650494,-73.962836,15552,14704,BQ
2020-01-18,CHURCH AVE,40.650843,-73.949575,4239,1172,25
2020-01-18,CLARK ST,40.697356,-73.992888,3115,2077,23
2020-01-18,CLASSON AVE,40.688855,-73.960025,3190,3037,G
2020-01-18,CLEVELAND ST,40.679938,-73.884687,1292,1472,J
2020-01-18,CLINTON-WASH AV,40.683263,-73.965838,6956,6016,C
2020-01-18,CLINTON-WASH AV,40.688123,-73.966742,2576,1404,G
2020-01-18,CORTELYOU ROAD,40.640905,-73.963866,3612,1025,BQ
2020-01-18,CORTLANDT ST,40.710454,-74.011324,19492,16152,1
2020-01-18,CORTLANDT ST,40.710662,-74.011052,24040,18060,R
2020-01-18,COURT SQ,40.747029,-73.945370,3495,3754,7
2020-01-18,COURT SQ,40.747257,-73.945112,7858,5516,EMG
2020-01-18,COURT SQ-23 ST,40.747257,-73.945112,3929,2758,EMG
2020-01-18,CRESCENT ST,40.683209,-73.873765,2183,2360,JZ
2020-01-18,CROWN HTS-UTICA,40.669279,-73.932967,21970,15766,34
2020-01-18,CYPRESS AVE,40.805737,-73.914471,2950,2512,6
2020-01-18,CYPRESS HILLS,40.689945,-73.872564,607,373,J
2020-01-18,DEKALB AVE,40.690612,-73.981848,8872,3298,BDNQR
2020-01-18,DEKALB AVE,40.703839,-73.918440,0,8,L
2020-01-18,DELANCEY ST,40.718380,-73.987813,32142,30124,FJMZ
2020-01-18,DITMARS BL-31 S,40.774984,-73.912067,8073,6674,NQ
2020-01-18,DITMAS AVE,40.636150,-73.978179,0,0,F
2020-01-18,DYCKMAN ST,40.860523,-73.925575,0,0,1
2020-01-18,DYCKMAN-200 ST,40.865286,-73.926980,5456,262,A
2020-01-18,DYRE AVE,40.888244,-73.830850,1376,1636,5
2020-01-18,E 143 ST,40.808742,-73.907690,754,982,6
2020-01-18,E 149 ST,40.812104,-73.904085,4514,4736,6
2020-01-18,E 177 ST-PARKCH,40.833246,-73.860805,6465,6261,6
2020-01-18,E 180 ST,40.841882,-73.873551,3173,2557,25
2020-01-18,E TREMONT AVE,40.840097,-73.879774,6006,4840,25
2020-01-18,EAST 105 ST,40.650625,-73.899558,1094,1204,L
2020-01-18,EAST BROADWAY,40.713647,-73.990152,14140,8552,F
2020-01-18,EASTERN PKWY,40.672013,-73.964360,2746,3048,23
2020-01-18,ELDER AVE,40.828894,-73.879559,3442,3415,6
2020-01-18,ELDERTS LANE,40.691320,-73.867135,1676,1114,JZ
2020-01-18,ELMHURST AVE,40.742445,-73.882005,5573,1935,MR
2020-01-18,ESSEX ST,40.718380,-73.987813,16071,15062,FJMZ
2020-01-18,EUCLID AVE,40.675382,-73.872070,4887,1713,AC
2020-01-18,FAR ROCKAWAY,40.603983,-73.755383,1910,2066,A
2020-01-18,FLATBUSH AVE,40.632836,-73.947642,20082,13134,25
2020-01-18,FLUSHING AVE,40.700244,-73.941658,598,569,JM
2020-01-18,FLUSHING AVE,40.700374,-73.950284,1564,2026,G
2020-01-18,FORDHAM ROAD,40.862803,-73.901034,12562,7322,BD
2020-01-18,FORDHAM ROAD,40.862941,-73.901199,5239,1225,4
2020-01-18,FOREST AVE,40.704424,-73.903077,2484,1872,M
2020-01-18,FOREST HILLS-71,40.721681,-73.844390,29862,14298,EFMR
2020-01-18,FOREST PARKWAY,40.692304,-73.860151,1885,890,J
2020-01-18,FRANKLIN AVE,40.670711,-73.958051,5320,3252,2345S
2020-01-18,FRANKLIN AVE,40.681159,-73.956056,6288,6512,ACS
2020-01-18,FRANKLIN ST,40.719323,-74.006953,3456,2276,1
2020-01-18,FREEMAN ST,40.829966,-73.891876,4014,3934,25
2020-01-18,FRESH POND ROAD,40.706181,-73.895910,2840,2696,M
2020-01-18,FT HAMILTON PKY,40.631428,-74.005387,6028,3190,N
2020-01-18,FT HAMILTON PKY,40.640872,-73.994229,1431,852,D
2020-01-18,FT HAMILTON PKY,40.650722,-73.975818,5452,1776,FG
2020-01-18,FULTON ST,40.687130,-73.975346,4124,3687,G
2020-01-18,FULTON ST,40.709938,-74.007983,105864,98622,2345ACJZ
2020-01-18,GATES AVE,40.689652,-73.922281,3818,1523,JZ
2020-01-18,GRAHAM AVE,40.714590,-73.944104,20,22,L
2020-01-18,GRAND ARMY PLAZ,40.675219,-73.971012,3808,1634,23
2020-01-18,GRAND AV-NEWTON,40.736998,-73.877242,8184,5845,MR
2020-01-18,GRAND ST,40.711874,-73.940670,0,0,L
2020-01-18,GRAND ST,40.718542,-73.994164,14893,12213,BD
2020-01-18,GRAND-30 AVE,40.766843,-73.921423,6988,5509,NQ
2020-01-18,GRANT AVE,40.677107,-73.865376,2637,2393,A
2020-01-18,GREENPOINT AVE,40.731324,-73.954425,11480,11432,G
2020-01-18,GREENWOOD-111,40.684364,-73.832181,1710,720,A
2020-01-18,GUN HILL ROAD,40.877796,-73.866341,839,750,5
2020-01-18,GUN HILL ROAD,40.877796,-73.866255,3513,3779,25
2020-01-18,HALSEY ST,40.686170,-73.916337,3764,1554,J
2020-01-18,HALSEY ST,40.695607,-73.904021,8,190,L
2020-01-18,HEWES ST,40.706994,-73.953481,2336,1934,JM
2020-01-18,HIGH ST,40.699316,-73.990474,6836,8574,AC
2020-01-18,HOUSTON ST,40.728202,-74.005344,14112,13700,1
2020-01-18,HOWARD BCH-JFK,40.660476,-73.830301,2604,294,A
2020-01-18,HOYT ST,40.690545,-73.985065,1333,2693,23
2020-01-18,HOYT ST,40.690547,-73.985066,2651,1469,23
2020-01-18,HOYT ST-ASTORIA,40.770426,-73.917614,3896,3354,NQ
2020-01-18,HOYT/SCHERMER,40.688465,-73.985474,6324,6386,ACG
2020-01-18,HUDSON-80 ST,40.679369,-73.858960,3620,1916,A
2020-01-18,HUNTERS PT AVE,40.742380,-73.948889,932,804,7
2020-01-18,HUNTS POINT AVE,40.820889,-73.890567,3712,3019,6
2020-01-18,INTERVALE-163,40.822172,-73.896747,1468,1484,25
2020-01-18,INWOOD-207 ST,40.868045,-73.919921,23782,10196,A
2020-01-18,JACKSON AVE,40.816505,-73.907797,2273,548,25
2020-01-18,JAMAICA CENTER,40.702131,-73.801110,23804,20260,EJZ
2020-01-18,JAMAICA-179 ST,40.712622,-73.783815,14006,6766,F
2020-01-18,JAMAICA-VAN WYC,40.702566,-73.816859,1696,1583,E
2020-01-18,JAY ST-METROTEC,40.692182,-73.985935,2636,2292,R
2020-01-18,JAY ST-METROTEC,40.692338,-73.987342,22332,16308,ACF
2020-01-18,JEFFERSON ST,40.706636,-73.922925,0,20,L
2020-01-18,JFK HOWARD BCH,40.660476,-73.830301,3110,5204,A
2020-01-18,JFK JAMAICA CT1,40.643942,-73.782356,5834,5531,E
2020-01-18,JUNCTION BLVD,40.749143,-73.869452,12685,9639,7
2020-01-18,JUNIUS ST,40.663419,-73.902454,997,1286,3
2020-01-18,KINGS HIGHWAY,40.603234,-73.972342,18,68,F
2020-01-18,KINGS HIGHWAY,40.603967,-73.980668,2871,2552,N
2020-01-18,KINGS HIGHWAY,40.608691,-73.957772,22377,18465,BQ
2020-01-18,KINGSBRIDGE RD,40.866974,-73.893485,7992,6946,BD
2020-01-18,KINGSBRIDGE RD,40.867899,-73.897326,3834,2256,4
2020-01-18,KINGSTON AVE,40.669409,-73.942173,2041,1828,3
2020-01-18,KINGSTON-THROOP,40.679921,-73.940858,7478,7196,C
2020-01-18,KNICKERBOCKER,40.698666,-73.919685,4669,3794,M
2020-01-18,KOSCIUSZKO ST,40.693329,-73.928826,2975,1159,J
2020-01-18,LAFAYETTE AVE,40.686170,-73.973908,2191,1643,C
2020-01-18,LEFFERTS BLVD,40.685975,-73.824713,2793,2522,A
2020-01-18,LEXINGTON AVE,40.762796,-73.967686,23723,21755,456NQR
2020-01-18,LEXINGTON AVE,40.764763,-73.966291,8990,13054,F
2020-01-18,LEXINGTON-53 ST,40.757530,-73.969102,9395,5324,EM6
2020-01-18,LIBERTY AVE,40.674552,-73.896554,1107,664,C
2020-01-18,LIVONIA AVE,40.663801,-73.900444,1030,599,L
2020-01-18,LONGWOOD AVE,40.816083,-73.896060,2028,1574,6
2020-01-18,LORIMER ST,40.703855,-73.947387,4011,2635,JM
2020-01-18,LORIMER ST,40.713875,-73.951592,14205,9124,GL
2020-01-18,MAIN ST,40.759578,-73.830056,63220,59066,7
2020-01-18,MARBLE HILL-225,40.874551,-73.909879,0,5,1
2020-01-18,MARCY AVE,40.708377,-73.957751,15658,13808,JMZ
2020-01-18,METROPOLITAN AV,40.711353,-73.889580,1159,1485,M
2020-01-18,METROPOLITAN AV,40.713875,-73.951592,14205,9124,GL
2020-01-18,METS-WILLETS PT,40.754622,-73.845625,4362,5001,7
2020-01-18,MIDDLETOWN ROAD,40.843635,-73.836687,670,668,6
2020-01-18,MONTROSE AVE,40.707889,-73.940005,10,0,L
2020-01-18,MORGAN AVE,40.706148,-73.933160,0,66,L
2020-01-18,MORRIS PARK,40.854137,-73.860977,638,690,5
2020-01-18,MORRISON AVE,40.829495,-73.874559,3340,3147,6
2020-01-18,MOSHOLU PARKWAY,40.879630,-73.884666,3444,1162,4
2020-01-18,MT EDEN AVE,40.844406,-73.914621,2464,1745,4
2020-01-18,MURRAY ST-B'WAY,40.713086,-74.007232,1344,853,R
2020-01-18,MYRTLE AVE,40.697266,-73.935692,6909,4085,JMZ
2020-01-18,MYRTLE AVE,40.699707,-73.911810,18164,8746,LM
2020-01-18,MYRTLE-WILLOUGH,40.694568,-73.949046,5476,2508,G
2020-01-18,NASSAU AV,40.724608,-73.951271,5729,6636,G
2020-01-18,NECK ROAD,40.595234,-73.955090,2152,690,BQ
2020-01-18,NEPTUNE AVE,40.580992,-73.974531,0,1,F
2020-01-18,NEREID AVE,40.898382,-73.854389,1305,727,25
2020-01-18,NEVINS ST,40.688269,-73.980453,7446,7694,2345
2020-01-18,NEW LOTS AVE,40.658748,-73.899472,1443,1546,L
2020-01-18,NEW LOTS AVE,40.666252,-73.884087,2452,2662,3
2020-01-18,NEW UTRECHT AVE,40.625419,-73.996632,4630,3262,ND
2020-01-18,NEWKIRK AVE,40.635059,-73.962793,4668,3970,BQ
2020-01-18,NEWKIRK AVE,40.639961,-73.948352,5912,4020,25
2020-01-18,NORTHERN BLVD,40.752898,-73.905973,5606,4656,MR
2020-01-18,NORWOOD AVE,40.681598,-73.880074,1466,1564,JZ
2020-01-18,NORWOOD-205 ST,40.874827,-73.878872,7850,5978,D
2020-01-18,NOSTRAND AVE,40.669735,-73.950455,2220,2089,3
2020-01-18,NOSTRAND AVE,40.680410,-73.950326,19034,16534,AC
2020-01-18,OCEAN PARKWAY,40.576298,-73.968523,2810,1328,Q
2020-01-18,OXFORD-104 ST,40.681745,-73.837631,619,251,A
2020-01-18,PACIFIC ST,40.684063,-73.977417,25007,26306,BDNQR2345
2020-01-18,PARK PLACE,40.674910,-73.957794,805,891,S
2020-01-18,PARK PLACE,40.713061,-74.008777,11858,9448,23ACE
2020-01-18,PARKSIDE AVE,40.655053,-73.961227,3495,2222,BQ
2020-01-18,PARSONS BLVD,40.707564,-73.803326,6006,5794,F
2020-01-18,PELHAM BAY PARK,40.852465,-73.828125,2756,1967,6
2020-01-18,PELHAM PARKWAY,40.857188,-73.867607,8044,4048,25
2020-01-18,PELHAM PARKWAY,40.858973,-73.855355,741,705,5
