DATE,STATION,LATITUDE,LONGITUDE,ENTRIES_DIFF,EXITS_DIFF,LINENAME
2020-03-07,168 ST-BROADWAY,40.840778,-73.940091,32967,20040,1AC
2020-03-07,169 ST,40.710459,-73.793600,8356,7030,F
2020-03-07,170 ST,40.839301,-73.913355,6786,3620,BD
2020-03-07,170 ST,40.840048,-73.917775,5223,3988,4
2020-03-07,174 ST,40.837382,-73.887659,4864,3634,25
2020-03-07,174-175 ST,40.845892,-73.910136,5496,3040,BD
2020-03-07,175 ST,40.847369,-73.939683,14770,8124,A
2020-03-07,176 ST,40.848635,-73.912497,3296,2088,4
2020-03-07,18 AVE,40.607958,-74.001782,3495,862,D
2020-03-07,18 AVE,40.620728,-73.990388,2062,1657,N
2020-03-07,18 AVE,40.629881,-73.977149,3522,2364,F
2020-03-07,18 ST,40.741096,-73.997877,7124,5824,1
2020-03-07,181 ST,40.849495,-73.933632,7374,8165,1
2020-03-07,181 ST,40.851686,-73.937967,12022,9684,A
2020-03-07,182-183 ST,40.856085,-73.900695,2057,1020,BD
2020-03-07,183 ST,40.858389,-73.903828,3449,2082,4
2020-03-07,190 ST,40.859022,-73.934190,1706,486,A
2020-03-07,191 ST,40.855176,-73.929384,815,1143,1
2020-03-07,2 AVE,40.723291,-73.989873,22844,23480,F
2020-03-07,20 AVE,40.604798,-73.998456,2834,795,D
2020-03-07,20 AVE,40.617373,-73.985088,1822,1483,N
2020-03-07,207 ST,40.864653,-73.918719,3432,2741,1
2020-03-07,21 ST,40.754100,-73.942580,3516,3510,F
2020-03-07,215 ST,40.869359,-73.915329,894,433,1
2020-03-07,219 ST,40.883767,-73.862736,1665,1033,25
2020-03-07,22 AVE-BAY PKY,40.620907,-73.975453,615,212,F
2020-03-07,225 ST,40.887887,-73.860505,1427,889,25
2020-03-07,23 ST,40.740088,-73.986429,35020,34756,6
2020-03-07,23 ST,40.744071,-73.995624,13270,13404,1
2020-03-07,23 ST,40.745924,-73.998005,29850,22869,CE
2020-03-07,23 ST-5 AVE,40.741006,-73.989315,19390,12048,NR
2020-03-07,23 ST-6 AVE,40.742868,-73.992770,6721,6886,FM
2020-03-07,23 ST-6 AVE,40.742981,-73.992727,5363,6382,FM
2020-03-07,231 ST,40.878867,-73.904858,4505,692,1
2020-03-07,233 ST,40.893386,-73.857265,2540,792,25
2020-03-07,238 ST,40.884821,-73.900759,1782,182,1
2020-03-07,242 ST,40.889185,-73.898549,2915,1563,1
2020-03-07,25 AVE,40.597873,-73.986955,2262,518,D
2020-03-07,25 ST,40.660430,-73.997944,438,1196,R
2020-03-07,25 ST,40.660481,-73.998059,1611,616,R
2020-03-07,28 ST,40.743095,-73.984251,19497,22635,6
2020-03-07,28 ST,40.747224,-73.993360,10314,9100,1
2020-03-07,28 ST-BROADWAY,40.745574,-73.988682,11974,16744,NR
2020-03-07,3 AVE,40.733243,-73.987169,4826,5124,L
2020-03-07,33 ST,40.746119,-73.981826,33748,32084,6
2020-03-07,33 ST/RAWSON ST,40.744558,-73.930993,5976,5810,7
2020-03-07,34 ST-HERALD SQ,40.749533,-73.987899,136942,149672,BDFMNQR
2020-03-07,34 ST-HUDSON YD,40.755882,-74.001910,10038,11774,7
2020-03-07,34 ST-PENN STA,40.750264,-73.992984,39818,38156,123ACE
2020-03-07,34 ST-PENN STA,40.750329,-73.991096,43872,66432,123
2020-03-07,34 ST-PENN STA,40.752247,-73.993456,137554,130795,ACE
2020-03-07,36 ST,40.655150,-74.003477,7565,5785,DNR
2020-03-07,36 ST,40.752020,-73.928740,2818,2140,MR
2020-03-07,4 AVE,40.670320,-73.988757,7175,7031,DFGMNR
2020-03-07,40 ST-LOWERY ST,40.743778,-73.923998,5394,4669,7
2020-03-07,42 ST-BRYANT PK,40.754198,-73.984573,38343,49407,BDFM7
2020-03-07,42 ST-GRD CNTRL,40.751849,-73.976945,93002,101818,4567S
2020-03-07,42 ST-PA BUS TE,40.757303,-73.989787,103662,109653,ACENQRS1237
2020-03-07,42 ST-TIMES SQ,40.755905,-73.986504,198784,237260,1237ACENQRS
2020-03-07,45 ST,40.648866,-74.010086,4522,2589,R
2020-03-07,46 ST,40.756312,-73.913333,12894,9594,MR
2020-03-07,46 ST-BLISS ST,40.743079,-73.918419,16336,12884,7
2020-03-07,47-50 ST-ROCK,40.758652,-73.981311,43974,52914,BDFM
2020-03-07,49 ST-7 AVE,40.760139,-73.984112,48144,44320,NQR
2020-03-07,5 AVE-53 ST,40.760179,-73.975196,10174,14162,EM
2020-03-07,5 AVE-59 ST,40.764909,-73.973372,13382,12396,NQR
2020-03-07,5 AVE-BRYANT PK,40.753824,-73.981966,8996,8210,7BDFM
2020-03-07,50 ST,40.636232,-73.994765,1236,1170,D
2020-03-07,50 ST,40.761675,-73.983908,20982,25028,1
2020-03-07,50 ST,40.762439,-73.985989,22872,15360,CE
2020-03-07,51 ST,40.757108,-73.971870,19119,22374,6
2020-03-07,52 ST-LINCOLN,40.744103,-73.912497,3606,3039,7
2020-03-07,53 ST,40.644959,-74.014034,5327,4968,R
2020-03-07,55 ST,40.631412,-73.995473,675,309,D
2020-03-07,57 ST,40.763625,-73.977449,6173,7427,F
2020-03-07,57 ST-7 AVE,40.764755,-73.980646,33618,25470,NQR
2020-03-07,59 ST,40.641426,-74.017972,12356,7472,NR
2020-03-07,59 ST,40.762796,-73.967686,45752,45646,456NQR
2020-03-07,59 ST-COLUMBUS,40.768110,-73.981891,99684,94869,1ABCD
2020-03-07,6 AVE,40.737348,-73.996900,11123,14553,FLM123
2020-03-07,61 ST/WOODSIDE,40.745623,-73.902969,8427,7588,7
2020-03-07,63 DR-REGO PARK,40.729869,-73.861610,13148,10748,MR
2020-03-07,65 ST,40.749663,-73.898485,1760,1313,MR
2020-03-07,66 ST-LINCOLN,40.773424,-73.982234,26853,35493,1
2020-03-07,67 AVE,40.726462,-73.852630,6478,3662,MR
2020-03-07,68ST-HUNTER COL,40.768143,-73.964016,6885,7233,6
2020-03-07,69 ST-FISK AVE,40.746325,-73.896403,3274,3441,7
2020-03-07,7 AV-PARK SLOPE,40.666276,-73.980324,5847,2922,FG
2020-03-07,7 AVE,40.677172,-73.972514,4192,4234,BQ
2020-03-07,7 AVE-53 ST,40.762877,-73.981590,11940,16312,BDE
2020-03-07,71 ST,40.619588,-73.998842,3038,907,D
2020-03-07,72 ST,40.775545,-73.976398,4497,4231,BC
2020-03-07,72 ST,40.778575,-73.981912,38374,42682,123
2020-03-07,72 ST-2 AVE,40.784318,-73.947152,12576,9835,Q
2020-03-07,74 ST-BROADWAY,40.746655,-73.891361,32904,29274,EFMR7
2020-03-07,75 AVE,40.718477,-73.837223,1395,407,EF
2020-03-07,77 ST,40.629702,-74.025514,2911,1129,R
2020-03-07,77 ST,40.773636,-73.959875,18198,21390,6
2020-03-07,79 ST,40.613513,-74.000645,3197,921,D
2020-03-07,79 ST,40.783872,-73.979938,13628,8722,1
2020-03-07,8 AVE,40.635011,-74.011717,5758,5711,N
2020-03-07,8 AVE,40.740388,-74.002104,18771,19037,ACEL
2020-03-07,8 ST-B'WAY NYU,40.730348,-73.992705,19752,17342,NR
2020-03-07,81 ST-MUSEUM,40.781435,-73.972149,13294,11268,BC
2020-03-07,82 ST-JACKSON H,40.747647,-73.883786,10751,13168,7
2020-03-07,86 ST,40.592676,-73.978243,1464,1495,N
2020-03-07,86 ST,40.622715,-74.028368,11632,9202,R
2020-03-07,86 ST,40.779485,-73.955541,41560,47676,456
2020-03-07,86 ST,40.785822,-73.968952,9578,10090,BC
2020-03-07,86 ST,40.788844,-73.975990,23535,27822,1
2020-03-07,86 ST-2 AVE,40.777891,-73.951787,14768,9776,Q
2020-03-07,9 AVE,40.646343,-73.994551,3199,2578,D
2020-03-07,9 ST,40.670320,-73.988757,7175,7031,DFGMNR
2020-03-07,90 ST-ELMHURST,40.748541,-73.876791,11318,4870,7
2020-03-07,96 ST,40.785822,-73.950970,6085,2307,6
2020-03-07,96 ST,40.791654,-73.964682,7920,7596,BC
2020-03-07,96 ST,40.793880,-73.972363,35872,34136,123
2020-03-07,96 ST-2 AVE,40.768799,-73.958424,9560,6337,Q
2020-03-07,ALABAMA AVE,40.677107,-73.898871,1290,1549,J
2020-03-07,ALLERTON AVE,40.865481,-73.867393,2924,1379,25
2020-03-07,AQUEDUCT TRACK,40.668221,-73.834026,1252,174,A
2020-03-07,AQUEDUCT-N CNDT,40.668234,-73.834058,307,1050,A
2020-03-07,ASTOR PLACE,40.730056,-73.991042,15428,23416,6
2020-03-07,ATLANTIC AVE,40.675496,-73.902819,705,373,L
2020-03-07,ATLANTIC AVE,40.684063,-73.977417,76605,81252,2345BDNQR
2020-03-07,AVE H,40.629164,-73.961678,1461,1256,BQ
2020-03-07,AVE I,40.625305,-73.975732,502,250,F
2020-03-07,AVE J,40.625028,-73.960819,2551,1266,BQ
2020-03-07,AVE M,40.617568,-73.959360,2029,816,BQ
2020-03-07,AVE N,40.615174,-73.974166,2552,772,F
2020-03-07,AVE P,40.609147,-73.972986,1241,488,F
2020-03-07,AVE U,40.596065,-73.973329,878,281,F
2020-03-07,AVE U,40.597482,-73.979359,2068,1506,N
2020-03-07,AVE U,40.599307,-73.955916,3576,1372,BQ
2020-03-07,AVE X,40.589547,-73.974295,1280,669,F
2020-03-07,BAY 50 ST,40.588879,-73.983629,1358,182,D
2020-03-07,BAY PARKWAY,40.601898,-73.993821,4037,3531,D
2020-03-07,BAY PKY-22 AVE,40.612006,-73.982009,6174,4138,N
2020-03-07,BAY RIDGE AVE,40.634945,-74.023411,4257,2551,R
2020-03-07,BAY RIDGE-95 ST,40.616624,-74.030964,5446,3376,R
2020-03-07,BAYCHESTER AVE,40.878656,-73.838596,1099,209,5
2020-03-07,BEACH 105 ST,40.583542,-73.826430,94,106,AS
2020-03-07,BEACH 25 ST,40.600138,-73.761520,791,867,A
2020-03-07,BEACH 36 ST,40.595381,-73.768194,508,522,A
2020-03-07,BEACH 44 ST,40.593214,-73.776433,366,405,A
2020-03-07,BEACH 60 ST,40.592334,-73.788493,1037,729,A
2020-03-07,BEACH 67 ST,40.590867,-73.797011,1092,865,A
2020-03-07,BEACH 90 ST,40.588032,-73.813684,375,350,AS
2020-03-07,BEACH 98 ST,40.585514,-73.820143,211,167,AS
2020-03-07,BEDFORD AVE,40.717241,-73.956614,13983,9086,L
2020-03-07,BEDFORD PARK BL,40.873026,-73.886919,4882,1538,BD
2020-03-07,BEDFORD PARK BL,40.873399,-73.890084,3017,2827,4
2020-03-07,BEDFORD/NOSTRAN,40.689636,-73.953459,12496,6730,G
2020-03-07,BEEBE-39 AVE,40.753076,-73.932710,1780,1688,NQ
2020-03-07,BERGEN ST,40.680801,-73.975132,5512,4920,23
2020-03-07,BERGEN ST,40.686154,-73.990881,21984,19398,FG
2020-03-07,BEVERLEY ROAD,40.643982,-73.964510,1896,1625,BQ
2020-03-07,BEVERLY ROAD,40.645089,-73.948975,2323,582,25
2020-03-07,BLEECKER ST,40.725665,-73.995645,9432,5466,6DF
2020-03-07,BOROUGH HALL/CT,40.692404,-73.990151,49668,39124,2345R
2020-03-07,BOTANIC GARDEN,40.670499,-73.958759,591,1285,S2345
2020-03-07,BOWERY,40.720315,-73.994014,2744,2970,JZ
2020-03-07,BOWLING GREEN,40.704782,-74.014099,14011,12407,45
2020-03-07,BOYD-88 ST,40.679857,-73.851492,1050,418,A
2020-03-07,BRIGHTON BEACH,40.577961,-73.961806,12370,10584,BQ
2020-03-07,BROAD CHANNEL,40.608693,-73.816068,88,74,AS
2020-03-07,BROAD ST,40.706539,-74.011052,9,36,JZ
2020-03-07,BROADWAY,40.706100,-73.950348,3633,3015,G
2020-03-07,BROADWAY-31 ST,40.761959,-73.925382,7320,6223,NQ
2020-03-07,BROADWAY-ENY,40.678848,-73.904139,5072,3634,ACJLZ
2020-03-07,BROADWAY/LAFAY,40.725297,-73.996204,24226,41194,BDFQ6
2020-03-07,BRONX PARK EAST,40.848797,-73.868465,1186,529,25
2020-03-07,BROOK AVE,40.808044,-73.919234,6378,6438,6
2020-03-07,BROOKLYN BRIDGE,40.713159,-74.003917,19322,23784,456JZ
2020-03-07,BUHRE AVE,40.846817,-73.832545,1545,1605,6
2020-03-07,BURKE AVE,40.871387,-73.867135,1650,855,25
2020-03-07,BURNSIDE AVE,40.853390,-73.907733,5742,3291,4
2020-03-07,BUSHWICK AVE,40.682558,-73.905501,1211,808,L
2020-03-07,CANAL ST,40.718233,-74.000323,3965,1750,JNQRZ6
2020-03-07,CANAL ST,40.718697,-74.000977,37052,37302,JNQRZ6
2020-03-07,CANAL ST,40.720852,-74.005237,13836,14450,ACE
2020-03-07,CANAL ST,40.722819,-74.006267,3672,4768,1
2020-03-07,CARROLL ST,40.680231,-73.994980,11706,5730,FG
2020-03-07,CASTLE HILL AVE,40.834255,-73.851222,3326,3690,6
2020-03-07,CATHEDRL-110 ST,40.800637,-73.958201,7672,4050,BC
2020-03-07,CENTRAL AVE,40.697673,-73.927131,3733,2909,M
2020-03-07,CHAMBERS ST,40.713159,-74.003917,19322,23784,456JZ
2020-03-07,CHAMBERS ST,40.714330,-74.008563,25356,23832,ACE23
2020-03-07,CHAMBERS ST,40.715436,-74.009335,6649,7789,123
2020-03-07,CHAUNCEY ST,40.682867,-73.910480,2623,1073,JZ
2020-03-07,CHRISTOPHER ST,40.733405,-74.002898,13678,13600,1
2020-03-07,CHURCH AVE,40.644039,-73.979541,11296,7474,FG
2020-03-07,CHURCH AVE,40.650494,-73.962836,15924,15526,BQ
2020-03-07,CHURCH AVE,40.650843,-73.949575,5016,1388,25
2020-03-07,CLARK ST,40.697356,-73.992888,4062,2532,23
2020-03-07,CLASSON AVE,40.688855,-73.960025,3587,3079,G
2020-03-07,CLEVELAND ST,40.679938,-73.884687,1635,1697,J
2020-03-07,CLINTON-WASH AV,40.683263,-73.965838,82,138,C
2020-03-07,CLINTON-WASH AV,40.688123,-73.966742,3094,1269,G
2020-03-07,CORTELYOU ROAD,40.640905,-73.963866,3667,1069,BQ
2020-03-07,CORTLANDT ST,40.710454,-74.011324,18348,15416,1
2020-03-07,CORTLANDT ST,40.710662,-74.011052,20056,18300,R
2020-03-07,COURT SQ,40.747029,-73.945370,2779,3096,7
2020-03-07,COURT SQ,40.747257,-73.945112,12984,9620,EMG
2020-03-07,COURT SQ-23 ST,40.747257,-73.945112,6492,4810,EMG
2020-03-07,CRESCENT ST,40.683209,-73.873765,2793,2880,JZ
2020-03-07,CROWN HTS-UTICA,40.669279,-73.932967,30896,24716,34
2020-03-07,CYPRESS AVE,40.805737,-73.914471,3216,2802,6
2020-03-07,CYPRESS HILLS,40.689945,-73.872564,753,502,J
2020-03-07,DEKALB AVE,40.690612,-73.981848,9970,3380,BDNQR
2020-03-07,DEKALB AVE,40.703839,-73.918440,4241,1254,L
2020-03-07,DELANCEY ST,40.718380,-73.987813,35252,33132,FJMZ
2020-03-07,DITMARS BL-31 S,40.774984,-73.912067,9127,7780,NQ
2020-03-07,DITMAS AVE,40.636150,-73.978179,3412,1746,F
2020-03-07,DYCKMAN ST,40.860523,-73.925575,3924,2352,1
2020-03-07,DYCKMAN-200 ST,40.865286,-73.926980,4266,153,A
2020-03-07,DYRE AVE,40.888244,-73.830850,1207,1398,5
2020-03-07,E 143 ST,40.808742,-73.907690,870,1356,6
2020-03-07,E 149 ST,40.812104,-73.904085,5662,5560,6
2020-03-07,E 177 ST-PARKCH,40.833246,-73.860805,7082,7116,6
2020-03-07,E 180 ST,40.841882,-73.873551,4061,4182,25
2020-03-07,E TREMONT AVE,40.840097,-73.879774,6098,4452,25
2020-03-07,EAST 105 ST,40.650625,-73.899558,1292,1326,L
2020-03-07,EAST BROADWAY,40.713647,-73.990152,16316,11408,F
2020-03-07,EASTERN PKWY,40.672013,-73.964360,4188,4974,23
2020-03-07,ELDER AVE,40.828894,-73.879559,5273,4566,6
2020-03-07,ELDERTS LANE,40.691320,-73.867135,1941,1161,JZ
2020-03-07,ELMHURST AVE,40.742445,-73.882005,5375,2060,MR
2020-03-07,ESSEX ST,40.718380,-73.987813,17626,16566,FJMZ
2020-03-07,EUCLID AVE,40.675382,-73.872070,4409,1425,AC
2020-03-07,FAR ROCKAWAY,40.603983,-73.755383,2232,2351,A
2020-03-07,FLATBUSH AVE,40.632836,-73.947642,24468,15243,25
2020-03-07,FLUSHING AVE,40.700244,-73.941658,5705,3540,JM
2020-03-07,FLUSHING AVE,40.700374,-73.950284,1788,2084,G
2020-03-07,FORDHAM ROAD,40.862803,-73.901034,14606,7946,BD
2020-03-07,FORDHAM ROAD,40.862941,-73.901199,6489,1557,4
2020-03-07,FOREST AVE,40.704424,-73.903077,2714,1877,M
2020-03-07,FOREST HILLS-71,40.721681,-73.844390,35601,20376,EFMR
2020-03-07,FOREST PARKWAY,40.692304,-73.860151,2148,1013,J
2020-03-07,FRANKLIN AVE,40.670711,-73.958051,7316,4918,2345S
2020-03-07,FRANKLIN AVE,40.681159,-73.956056,4716,5210,ACS
2020-03-07,FRANKLIN ST,40.719323,-74.006953,3398,2508,1
2020-03-07,FREEMAN ST,40.829966,-73.891876,3936,2220,25
2020-03-07,FRESH POND ROAD,40.706181,-73.895910,3259,3009,M
2020-03-07,FT HAMILTON PKY,40.631428,-74.005387,6190,2994,N
2020-03-07,FT HAMILTON PKY,40.640872,-73.994229,1617,943,D
2020-03-07,FT HAMILTON PKY,40.650722,-73.975818,5978,2078,FG
2020-03-07,FULTON ST,40.687130,-73.975346,4909,4317,G
2020-03-07,FULTON ST,40.709938,-74.007983,96415,84508,2345ACJZ
2020-03-07,GATES AVE,40.689652,-73.922281,4628,1644,JZ
2020-03-07,GRAHAM AVE,40.714590,-73.944104,7252,5004,L
2020-03-07,GRAND ARMY PLAZ,40.675219,-73.971012,4385,2024,23
2020-03-07,GRAND AV-NEWTON,40.736998,-73.877242,8205,4714,MR
2020-03-07,GRAND ST,40.711874,-73.940670,5446,5202,L
2020-03-07,GRAND ST,40.718542,-73.994164,12996,10690,BD
2020-03-07,GRAND-30 AVE,40.766843,-73.921423,8407,6487,NQ
2020-03-07,GRANT AVE,40.677107,-73.865376,2617,2346,A
2020-03-07,GREENPOINT AVE,40.731324,-73.954425,12630,11364,G
2020-03-07,GREENWOOD-111,40.684364,-73.832181,1444,550,A
2020-03-07,GUN HILL ROAD,40.877796,-73.866341,844,779,5
2020-03-07,GUN HILL ROAD,40.877796,-73.866255,3946,4175,25
2020-03-07,HALSEY ST,40.686170,-73.916337,4357,1677,J
2020-03-07,HALSEY ST,40.695607,-73.904021,7070,4702,L
2020-03-07,HEWES ST,40.706994,-73.953481,2637,2213,JM
2020-03-07,HIGH ST,40.699316,-73.990474,6638,9026,AC
2020-03-07,HOUSTON ST,40.728202,-74.005344,14856,14404,1
2020-03-07,HOWARD BCH-JFK,40.660476,-73.830301,2084,336,A
2020-03-07,HOYT ST,40.690545,-73.985065,2678,2998,23
2020-03-07,HOYT ST,40.690547,-73.985066,2907,1753,23
2020-03-07,HOYT ST-ASTORIA,40.770426,-73.917614,4648,3858,NQ
2020-03-07,HOYT/SCHERMER,40.688465,-73.985474,4942,7909,ACG
2020-03-07,HUDSON-80 ST,40.679369,-73.858960,3586,1596,A
2020-03-07,HUNTERS PT AVE,40.742380,-73.948889,1069,1011,7
2020-03-07,HUNTS POINT AVE,40.820889,-73.890567,4464,3673,6
2020-03-07,INTERVALE-163,40.822172,-73.896747,1398,1092,25
2020-03-07,INWOOD-207 ST,40.868045,-73.919921,11258,5492,A
2020-03-07,JACKSON AVE,40.816505,-73.907797,2163,462,25
2020-03-07,JAMAICA CENTER,40.702131,-73.801110,28820,24492,EJZ
2020-03-07,JAMAICA-179 ST,40.712622,-73.783815,16236,7404,F
2020-03-07,JAMAICA-VAN WYC,40.702566,-73.816859,2019,2001,E
2020-03-07,JAY ST-METROTEC,40.692182,-73.985935,2948,2822,R
2020-03-07,JAY ST-METROTEC,40.692338,-73.987342,36924,24078,ACF
2020-03-07,JEFFERSON ST,40.706636,-73.922925,4203,1082,L
2020-03-07,JFK HOWARD BCH,40.660476,-73.830301,1722,2162,A
2020-03-07,JFK JAMAICA CT1,40.643942,-73.782356,7925,4603,E
2020-03-07,JUNCTION BLVD,40.749143,-73.869452,13930,10181,7
2020-03-07,JUNIUS ST,40.663419,-73.902454,1518,2130,3
2020-03-07,KINGS HIGHWAY,40.603234,-73.972342,3444,2548,F
2020-03-07,KINGS HIGHWAY,40.603967,-73.980668,2659,2429,N
2020-03-07,KINGS HIGHWAY,40.608691,-73.957772,23652,19590,BQ
2020-03-07,KINGSBRIDGE RD,40.866974,-73.893485,8626,6844,BD
2020-03-07,KINGSBRIDGE RD,40.867899,-73.897326,4584,2487,4
2020-03-07,KINGSTON AVE,40.669409,-73.942173,2632,2274,3
2020-03-07,KINGSTON-THROOP,40.679921,-73.940858,224,452,C
2020-03-07,KNICKERBOCKER,40.698666,-73.919685,4212,3540,M
2020-03-07,KOSCIUSZKO ST,40.693329,-73.928826,3634,1334,J
2020-03-07,LAFAYETTE AVE,40.686170,-73.973908,1,34,C
2020-03-07,LEFFERTS BLVD,40.685975,-73.824713,2675,2010,A
2020-03-07,LEXINGTON AVE,40.762796,-73.967686,22876,22823,456NQR
2020-03-07,LEXINGTON AVE,40.764763,-73.966291,8257,6941,F
2020-03-07,LEXINGTON-53 ST,40.757530,-73.969102,19007,22419,EM6
2020-03-07,LIBERTY AVE,40.674552,-73.896554,931,536,C
2020-03-07,LIVONIA AVE,40.663801,-73.900444,1471,1349,L
2020-03-07,LONGWOOD AVE,40.816083,-73.896060,1272,1828,6
2020-03-07,LORIMER ST,40.703855,-73.947387,3842,2661,JM
2020-03-07,LORIMER ST,40.713875,-73.951592,9287,6413,GL
2020-03-07,MAIN ST,40.759578,-73.830056,134,244,7
2020-03-07,MARBLE HILL-225,40.874551,-73.909879,2672,587,1
2020-03-07,MARCY AVE,40.708377,-73.957751,18150,16070,JMZ
2020-03-07,METROPOLITAN AV,40.711353,-73.889580,1431,1795,M
2020-03-07,METROPOLITAN AV,40.713875,-73.951592,9287,6413,GL
2020-03-07,METS-WILLETS PT,40.754622,-73.845625,126,381,7
2020-03-07,MIDDLETOWN ROAD,40.843635,-73.836687,755,704,6
2020-03-07,MONTROSE AVE,40.707889,-73.940005,3112,2054,L
2020-03-07,MORGAN AVE,40.706148,-73.933160,3810,2263,L
2020-03-07,MORRIS PARK,40.854137,-73.860977,512,455,5
2020-03-07,MORRISON AVE,40.829495,-73.874559,1281,2194,6
2020-03-07,MOSHOLU PARKWAY,40.879630,-73.884666,3943,1313,4
2020-03-07,MT EDEN AVE,40.844406,-73.914621,2834,1958,4
2020-03-07,MURRAY ST-B'WAY,40.713086,-74.007232,1883,1027,R
2020-03-07,MYRTLE AVE,40.697266,-73.935692,7794,4631,JMZ
2020-03-07,MYRTLE AVE,40.699707,-73.911810,22210,13900,LM
2020-03-07,MYRTLE-WILLOUGH,40.694568,-73.949046,6186,3136,G
2020-03-07,NASSAU AV,40.724608,-73.951271,6830,7920,G
2020-03-07,NECK ROAD,40.595234,-73.955090,2060,657,BQ
2020-03-07,NEPTUNE AVE,40.580992,-73.974531,712,280,F
2020-03-07,NEREID AVE,40.898382,-73.854389,1490,735,25
2020-03-07,NEVINS ST,40.688269,-73.980453,12840,13006,2345
2020-03-07,NEW LOTS AVE,40.658748,-73.899472,1712,2034,L
2020-03-07,NEW LOTS AVE,40.666252,-73.884087,3249,3795,3
2020-03-07,NEW UTRECHT AVE,40.625419,-73.996632,4488,3202,ND
2020-03-07,NEWKIRK AVE,40.635059,-73.962793,4529,3893,BQ
2020-03-07,NEWKIRK AVE,40.639961,-73.948352,7078,4418,25
2020-03-07,NORTHERN BLVD,40.752898,-73.905973,5976,4808,MR
2020-03-07,NORWOOD AVE,40.681598,-73.880074,1714,1863,JZ
2020-03-07,NORWOOD-205 ST,40.874827,-73.878872,8990,6554,D
2020-03-07,NOSTRAND AVE,40.669735,-73.950455,3193,2881,3
2020-03-07,NOSTRAND AVE,40.680410,-73.950326,142,606,AC
2020-03-07,OCEAN PARKWAY,40.576298,-73.968523,2190,1062,Q
2020-03-07,OXFORD-104 ST,40.681745,-73.837631,602,211,A
2020-03-07,PACIFIC ST,40.684063,-73.977417,25535,27084,BDNQR2345
2020-03-07,PARK PLACE,40.674910,-73.957794,738,752,S
2020-03-07,PARK PLACE,40.713061,-74.008777,12678,11916,23ACE
2020-03-07,PARKSIDE AVE,40.655053,-73.961227,3947,2498,BQ
2020-03-07,PARSONS BLVD,40.707564,-73.803326,7014,6178,F
2020-03-07,PELHAM BAY PARK,40.852465,-73.828125,3199,2558,6
2020-03-07,PELHAM PARKWAY,40.857188,-73.867607,9384,4878,25
