DATE,STATION,LATITUDE,LONGITUDE,ENTRIES_DIFF,EXITS_DIFF,LINENAME
2020-02-22,47-50 ST-ROCK,40.758652,-73.981311,53805,63087,BDFM
2020-02-22,49 ST-7 AVE,40.760139,-73.984112,42392,38080,NQR
2020-02-22,5 AVE-53 ST,40.760179,-73.975196,9164,13090,EM
2020-02-22,5 AVE-59 ST,40.764909,-73.973372,14028,12536,NQR
2020-02-22,5 AVE-BRYANT PK,40.753824,-73.981966,10628,10702,7BDFM
2020-02-22,50 ST,40.636232,-73.994765,1228,1177,D
2020-02-22,50 ST,40.761675,-73.983908,23470,26608,1
2020-02-22,50 ST,40.762439,-73.985989,18806,16526,CE
2020-02-22,51 ST,40.757108,-73.971870,23451,26925,6
2020-02-22,52 ST-LINCOLN,40.744103,-73.912497,3622,3067,7
2020-02-22,53 ST,40.644959,-74.014034,5532,5292,R
2020-02-22,55 ST,40.631412,-73.995473,711,325,D
2020-02-22,57 ST,40.763625,-73.977449,9152,12742,F
2020-02-22,57 ST-7 AVE,40.764755,-73.980646,30280,21554,NQR
2020-02-22,59 ST,40.641426,-74.017972,13086,7280,NR
2020-02-22,59 ST,40.762796,-73.967686,46548,51534,456NQR
2020-02-22,59 ST-COLUMBUS,40.768110,-73.981891,115140,110913,1ABCD
2020-02-22,6 AVE,40.737348,-73.996900,13693,17102,FLM123
2020-02-22,61 ST/WOODSIDE,40.745623,-73.902969,9042,9266,7
2020-02-22,63 DR-REGO PARK,40.729869,-73.861610,16244,7104,MR
2020-02-22,65 ST,40.749663,-73.898485,2033,1748,MR
2020-02-22,66 ST-LINCOLN,40.773424,-73.982234,30351,38343,1
2020-02-22,67 AVE,40.726462,-73.852630,8150,4160,MR
2020-02-22,68ST-HUNTER COL,40.768143,-73.964016,7499,7791,6
2020-02-22,69 ST-FISK AVE,40.746325,-73.896403,3342,3356,7
2020-02-22,7 AV-PARK SLOPE,40.666276,-73.980324,6069,3163,FG
2020-02-22,7 AVE,40.677172,-73.972514,2,137,BQ
2020-02-22,7 AVE-53 ST,40.762877,-73.981590,12522,16950,BDE
2020-02-22,71 ST,40.619588,-73.998842,3239,914,D
2020-02-22,72 ST,40.775545,-73.976398,4832,4391,BC
2020-02-22,72 ST,40.778575,-73.981912,40596,41780,123
2020-02-22,72 ST-2 AVE,40.784318,-73.947152,11930,8256,Q
2020-02-22,74 ST-BROADWAY,40.746655,-73.891361,33356,25331,EFMR7
2020-02-22,75 AVE,40.718477,-73.837223,1585,559,EF
2020-02-22,77 ST,40.629702,-74.025514,2907,1174,R
2020-02-22,77 ST,40.773636,-73.959875,20542,24450,6
2020-02-22,79 ST,40.613513,-74.000645,3474,944,D
2020-02-22,79 ST,40.783872,-73.979938,15596,6860,1
2020-02-22,8 AVE,40.635011,-74.011717,7931,8525,N
2020-02-22,8 AVE,40.740388,-74.002104,22790,25632,ACEL
2020-02-22,8 ST-B'WAY NYU,40.730348,-73.992705,20448,17280,NR
2020-02-22,81 ST-MUSEUM,40.781435,-73.972149,14460,13660,BC
2020-02-22,82 ST-JACKSON H,40.747647,-73.883786,10859,12382,7
2020-02-22,86 ST,40.592676,-73.978243,1604,2026,N
2020-02-22,86 ST,40.622715,-74.028368,11986,9516,R
2020-02-22,86 ST,40.779485,-73.955541,49252,55514,456
2020-02-22,86 ST,40.785822,-73.968952,9898,9644,BC
2020-02-22,86 ST,40.788844,-73.975990,25692,27891,1
2020-02-22,86 ST-2 AVE,40.777891,-73.951787,13952,7751,Q
2020-02-22,9 AVE,40.646343,-73.994551,3316,2754,D
2020-02-22,9 ST,40.670320,-73.988757,8017,6803,DFGMNR
2020-02-22,90 ST-ELMHURST,40.748541,-73.876791,11240,4611,7
2020-02-22,96 ST,40.785822,-73.950970,6560,2334,6
2020-02-22,96 ST,40.791654,-73.964682,9516,9074,BC
2020-02-22,96 ST,40.793880,-73.972363,37414,36100,123
2020-02-22,96 ST-2 AVE,40.768799,-73.958424,9315,5180,Q
2020-02-22,ALABAMA AVE,40.677107,-73.898871,1170,1319,J
2020-02-22,ALLERTON AVE,40.865481,-73.867393,3008,1313,25
2020-02-22,AQUEDUCT TRACK,40.668221,-73.834026,1504,182,A
2020-02-22,AQUEDUCT-N CNDT,40.668234,-73.834058,309,1274,A
2020-02-22,ASTOR PLACE,40.730056,-73.991042,16996,22960,6
2020-02-22,ATLANTIC AVE,40.675496,-73.902819,619,272,L
2020-02-22,ATLANTIC AVE,40.684063,-73.977417,106449,103542,2345BDNQR
2020-02-22,AVE H,40.629164,-73.961678,0,12,BQ
2020-02-22,AVE I,40.625305,-73.975732,928,481,F
2020-02-22,AVE J,40.625028,-73.960819,5,55,BQ
2020-02-22,AVE M,40.617568,-73.959360,6,8,BQ
2020-02-22,AVE N,40.615174,-73.974166,3188,952,F
2020-02-22,AVE P,40.609147,-73.972986,1554,595,F
2020-02-22,AVE U,40.596065,-73.973329,1323,435,F
2020-02-22,AVE U,40.597482,-73.979359,2936,2258,N
2020-02-22,AVE U,40.599307,-73.955916,2324,1165,BQ
2020-02-22,AVE X,40.589547,-73.974295,1708,831,F
2020-02-22,BAY 50 ST,40.588879,-73.983629,1400,191,D
2020-02-22,BAY PARKWAY,40.601898,-73.993821,4513,3920,D
2020-02-22,BAY PKY-22 AVE,40.612006,-73.982009,8284,4948,N
2020-02-22,BAY RIDGE AVE,40.634945,-74.023411,4408,2698,R
2020-02-22,BAY RIDGE-95 ST,40.616624,-74.030964,5642,3534,R
2020-02-22,BAYCHESTER AVE,40.878656,-73.838596,16,65,5
2020-02-22,BEACH 105 ST,40.583542,-73.826430,65,108,AS
2020-02-22,BEACH 25 ST,40.600138,-73.761520,778,914,A
2020-02-22,BEACH 36 ST,40.595381,-73.768194,532,529,A
2020-02-22,BEACH 44 ST,40.593214,-73.776433,379,436,A
2020-02-22,BEACH 60 ST,40.592334,-73.788493,1045,789,A
2020-02-22,BEACH 67 ST,40.590867,-73.797011,1141,943,A
2020-02-22,BEACH 90 ST,40.588032,-73.813684,401,338,AS
2020-02-22,BEACH 98 ST,40.585514,-73.820143,161,153,AS
2020-02-22,BEDFORD AVE,40.717241,-73.956614,14322,9258,L
2020-02-22,BEDFORD PARK BL,40.873026,-73.886919,7082,4168,BD
2020-02-22,BEDFORD PARK BL,40.873399,-73.890084,2623,2677,4
2020-02-22,BEDFORD/NOSTRAN,40.689636,-73.953459,10908,6262,G
2020-02-22,BEEBE-39 AVE,40.753076,-73.932710,1858,1616,NQ
2020-02-22,BERGEN ST,40.680801,-73.975132,7128,5468,23
2020-02-22,BERGEN ST,40.686154,-73.990881,18315,15753,FG
2020-02-22,BEVERLEY ROAD,40.643982,-73.964510,4,4,BQ
2020-02-22,BEVERLY ROAD,40.645089,-73.948975,2676,696,25
2020-02-22,BLEECKER ST,40.725665,-73.995645,9840,4605,6DF
2020-02-22,BOROUGH HALL/CT,40.692404,-73.990151,46692,36320,2345R
2020-02-22,BOTANIC GARDEN,40.670499,-73.958759,553,1125,S2345
2020-02-22,BOWERY,40.720315,-73.994014,3269,3508,JZ
2020-02-22,BOWLING GREEN,40.704782,-74.014099,18219,17119,45
2020-02-22,BOYD-88 ST,40.679857,-73.851492,1269,495,A
2020-02-22,BRIGHTON BEACH,40.577961,-73.961806,10302,5682,BQ
2020-02-22,BROAD CHANNEL,40.608693,-73.816068,93,52,AS
2020-02-22,BROAD ST,40.706539,-74.011052,7008,3744,JZ
2020-02-22,BROADWAY,40.706100,-73.950348,3351,2832,G
2020-02-22,BROADWAY-31 ST,40.761959,-73.925382,7097,5732,NQ
2020-02-22,BROADWAY-ENY,40.678848,-73.904139,5389,4955,ACJLZ
2020-02-22,BROADWAY/LAFAY,40.725297,-73.996204,25652,46590,BDFQ6
2020-02-22,BRONX PARK EAST,40.848797,-73.868465,1201,514,25
2020-02-22,BROOK AVE,40.808044,-73.919234,6466,6358,6
2020-02-22,BROOKLYN BRIDGE,40.713159,-74.003917,21386,22916,456JZ
2020-02-22,BUHRE AVE,40.846817,-73.832545,1542,1580,6
2020-02-22,BURKE AVE,40.871387,-73.867135,1704,851,25
2020-02-22,BURNSIDE AVE,40.853390,-73.907733,5592,3133,4
2020-02-22,BUSHWICK AVE,40.682558,-73.905501,1018,733,L
2020-02-22,CANAL ST,40.718233,-74.000323,5855,2754,JNQRZ6
2020-02-22,CANAL ST,40.718697,-74.000977,36686,32530,JNQRZ6
2020-02-22,CANAL ST,40.720852,-74.005237,18720,21428,ACE
2020-02-22,CANAL ST,40.722819,-74.006267,3928,5890,1
2020-02-22,CARROLL ST,40.680231,-73.994980,12106,6186,FG
2020-02-22,CASTLE HILL AVE,40.834255,-73.851222,3355,3945,6
2020-02-22,CATHEDRL-110 ST,40.800637,-73.958201,8098,3960,BC
2020-02-22,CENTRAL AVE,40.697673,-73.927131,3643,2962,M
2020-02-22,CHAMBERS ST,40.713159,-74.003917,21386,22916,456JZ
2020-02-22,CHAMBERS ST,40.714330,-74.008563,30778,24996,ACE23
2020-02-22,CHAMBERS ST,40.715436,-74.009335,7000,8468,123
2020-02-22,CHAUNCEY ST,40.682867,-73.910480,2262,1018,JZ
2020-02-22,CHRISTOPHER ST,40.733405,-74.002898,13874,14310,1
2020-02-22,CHURCH AVE,40.644039,-73.979541,12788,8070,FG
2020-02-22,CHURCH AVE,40.650494,-73.962836,8,16,BQ
2020-02-22,CHURCH AVE,40.650843,-73.949575,5924,1773,25
2020-02-22,CLARK ST,40.697356,-73.992888,3875,2610,23
2020-02-22,CLASSON AVE,40.688855,-73.960025,3617,3354,G
2020-02-22,CLEVELAND ST,40.679938,-73.884687,1504,1585,J
2020-02-22,CLINTON-WASH AV,40.683263,-73.965838,7916,6436,C
2020-02-22,CLINTON-WASH AV,40.688123,-73.966742,3077,1663,G
2020-02-22,CORTELYOU ROAD,40.640905,-73.963866,0,0,BQ
2020-02-22,CORTLANDT ST,40.710454,-74.011324,23132,18440,1
2020-02-22,CORTLANDT ST,40.710662,-74.011052,136,552,R
2020-02-22,COURT SQ,40.747029,-73.945370,3358,3241,7
2020-02-22,COURT SQ,40.747257,-73.945112,12462,9320,EMG
2020-02-22,COURT SQ-23 ST,40.747257,-73.945112,6231,4660,EMG
2020-02-22,CRESCENT ST,40.683209,-73.873765,2532,2738,JZ
2020-02-22,CROWN HTS-UTICA,40.669279,-73.932967,26742,21654,34
2020-02-22,CYPRESS AVE,40.805737,-73.914471,3220,2444,6
2020-02-22,CYPRESS HILLS,40.689945,-73.872564,806,457,J
2020-02-22,DEKALB AVE,40.690612,-73.981848,5715,3010,BDNQR
2020-02-22,DEKALB AVE,40.703839,-73.918440,4704,1451,L
2020-02-22,DELANCEY ST,40.718380,-73.987813,35256,31704,FJMZ
2020-02-22,DITMARS BL-31 S,40.774984,-73.912067,9175,7316,NQ
2020-02-22,DITMAS AVE,40.636150,-73.978179,4102,1890,F
2020-02-22,DYCKMAN ST,40.860523,-73.925575,129,801,1
2020-02-22,DYCKMAN-200 ST,40.865286,-73.926980,7185,215,A
2020-02-22,DYRE AVE,40.888244,-73.830850,18,65,5
2020-02-22,E 143 ST,40.808742,-73.907690,860,972,6
2020-02-22,E 149 ST,40.812104,-73.904085,5066,5238,6
2020-02-22,E 177 ST-PARKCH,40.833246,-73.860805,6989,6768,6
2020-02-22,E 180 ST,40.841882,-73.873551,5859,5308,25
2020-02-22,E TREMONT AVE,40.840097,-73.879774,7030,5212,25
2020-02-22,EAST 105 ST,40.650625,-73.899558,1264,1354,L
2020-02-22,EAST BROADWAY,40.713647,-73.990152,16838,10830,F
2020-02-22,EASTERN PKWY,40.672013,-73.964360,3082,3435,23
2020-02-22,ELDER AVE,40.828894,-73.879559,3607,3658,6
2020-02-22,ELDERTS LANE,40.691320,-73.867135,1862,1113,JZ
2020-02-22,ELMHURST AVE,40.742445,-73.882005,7896,2813,MR
2020-02-22,ESSEX ST,40.718380,-73.987813,17628,15852,FJMZ
2020-02-22,EUCLID AVE,40.675382,-73.872070,5617,1990,AC
2020-02-22,FAR ROCKAWAY,40.603983,-73.755383,2394,2571,A
2020-02-22,FLATBUSH AVE,40.632836,-73.947642,27807,18369,25
2020-02-22,FLUSHING AVE,40.700244,-73.941658,5660,3291,JM
2020-02-22,FLUSHING AVE,40.700374,-73.950284,1752,1970,G
2020-02-22,FORDHAM ROAD,40.862803,-73.901034,13136,6070,BD
2020-02-22,FORDHAM ROAD,40.862941,-73.901199,6392,1466,4
2020-02-22,FOREST AVE,40.704424,-73.903077,2707,1932,M
2020-02-22,FOREST HILLS-71,40.721681,-73.844390,33393,16359,EFMR
2020-02-22,FOREST PARKWAY,40.692304,-73.860151,2126,984,J
2020-02-22,FRANKLIN AVE,40.670711,-73.958051,8730,4851,2345S
2020-02-22,FRANKLIN AVE,40.681159,-73.956056,7120,7150,ACS
2020-02-22,FRANKLIN ST,40.719323,-74.006953,3900,2626,1
2020-02-22,FREEMAN ST,40.829966,-73.891876,4782,4528,25
2020-02-22,FRESH POND ROAD,40.706181,-73.895910,3286,3030,M
2020-02-22,FT HAMILTON PKY,40.631428,-74.005387,6606,3442,N
2020-02-22,FT HAMILTON PKY,40.640872,-73.994229,1720,981,D
2020-02-22,FT HAMILTON PKY,40.650722,-73.975818,7294,2188,FG
2020-02-22,FULTON ST,40.687130,-73.975346,4779,4152,G
2020-02-22,FULTON ST,40.709938,-74.007983,132477,115657,2345ACJZ
2020-02-22,GATES AVE,40.689652,-73.922281,4249,1526,JZ
2020-02-22,GRAHAM AVE,40.714590,-73.944104,7132,4840,L
2020-02-22,GRAND ARMY PLAZ,40.675219,-73.971012,6361,2647,23
2020-02-22,GRAND AV-NEWTON,40.736998,-73.877242,10656,7026,MR
2020-02-22,GRAND ST,40.711874,-73.940670,4962,5308,L
2020-02-22,GRAND ST,40.718542,-73.994164,17765,14455,BD
2020-02-22,GRAND-30 AVE,40.766843,-73.921423,8216,5697,NQ
2020-02-22,GRANT AVE,40.677107,-73.865376,3014,2670,A
2020-02-22,GREENPOINT AVE,40.731324,-73.954425,12908,11826,G
2020-02-22,GREENWOOD-111,40.684364,-73.832181,1906,772,A
2020-02-22,GUN HILL ROAD,40.877796,-73.866341,0,35,5
2020-02-22,GUN HILL ROAD,40.877796,-73.866255,4152,5041,25
2020-02-22,HALSEY ST,40.686170,-73.916337,4026,1634,J
2020-02-22,HALSEY ST,40.695607,-73.904021,6612,4752,L
2020-02-22,HEWES ST,40.706994,-73.953481,2604,2054,JM
2020-02-22,HIGH ST,40.699316,-73.990474,13502,16708,AC
2020-02-22,HOUSTON ST,40.728202,-74.005344,15708,18152,1
2020-02-22,HOWARD BCH-JFK,40.660476,-73.830301,2560,278,A
2020-02-22,HOYT ST,40.690545,-73.985065,1984,3392,23
2020-02-22,HOYT ST,40.690547,-73.985066,3345,1657,23
2020-02-22,HOYT ST-ASTORIA,40.770426,-73.917614,4661,3638,NQ
2020-02-22,HOYT/SCHERMER,40.688465,-73.985474,8177,7588,ACG
2020-02-22,HUDSON-80 ST,40.679369,-73.858960,4168,2048,A
2020-02-22,HUNTERS PT AVE,40.742380,-73.948889,1113,998,7
2020-02-22,HUNTS POINT AVE,40.820889,-73.890567,4893,4138,6
2020-02-22,INTERVALE-163,40.822172,-73.896747,1647,1555,25
2020-02-22,INWOOD-207 ST,40.868045,-73.919921,20260,9302,A
2020-02-22,JACKSON AVE,40.816505,-73.907797,2674,550,25
2020-02-22,JAMAICA CENTER,40.702131,-73.801110,30256,29394,EJZ
2020-02-22,JAMAICA-179 ST,40.712622,-73.783815,16874,7974,F
2020-02-22,JAMAICA-VAN WYC,40.702566,-73.816859,1948,1912,E
2020-02-22,JAY ST-METROTEC,40.692182,-73.985935,210,82,R
2020-02-22,JAY ST-METROTEC,40.692338,-73.987342,32822,24436,ACF
2020-02-22,JEFFERSON ST,40.706636,-73.922925,4097,1162,L
2020-02-22,JFK HOWARD BCH,40.660476,-73.830301,3462,4246,A
2020-02-22,JFK JAMAICA CT1,40.643942,-73.782356,6049,4613,E
2020-02-22,JUNCTION BLVD,40.749143,-73.869452,13844,9867,7
2020-02-22,JUNIUS ST,40.663419,-73.902454,1233,1724,3
2020-02-22,KINGS HIGHWAY,40.603234,-73.972342,4812,3740,F
2020-02-22,KINGS HIGHWAY,40.603967,-73.980668,3034,2957,N
2020-02-22,KINGS HIGHWAY,40.608691,-73.957772,15114,20091,BQ
2020-02-22,KINGSBRIDGE RD,40.866974,-73.893485,8614,7208,BD
2020-02-22,KINGSBRIDGE RD,40.867899,-73.897326,4860,2649,4
2020-02-22,KINGSTON AVE,40.669409,-73.942173,2210,1820,3
2020-02-22,KINGSTON-THROOP,40.679921,-73.940858,8164,7546,C
2020-02-22,KNICKERBOCKER,40.698666,-73.919685,4269,3719,M
2020-02-22,KOSCIUSZKO ST,40.693329,-73.928826,3275,1171,J
2020-02-22,LAFAYETTE AVE,40.686170,-73.973908,3490,1784,C
2020-02-22,LEFFERTS BLVD,40.685975,-73.824713,3259,2736,A
2020-02-22,LEXINGTON AVE,40.762796,-73.967686,23274,25767,456NQR
2020-02-22,LEXINGTON AVE,40.764763,-73.966291,9871,11342,F
2020-02-22,LEXINGTON-53 ST,40.757530,-73.969102,19302,22080,EM6
2020-02-22,LIBERTY AVE,40.674552,-73.896554,1218,738,C
2020-02-22,LIVONIA AVE,40.663801,-73.900444,1391,1192,L
2020-02-22,LONGWOOD AVE,40.816083,-73.896060,1112,1626,6
2020-02-22,LORIMER ST,40.703855,-73.947387,3731,2585,JM
2020-02-22,LORIMER ST,40.713875,-73.951592,9390,6662,GL
2020-02-22,MAIN ST,40.759578,-73.830056,108,286,7
2020-02-22,MARBLE HILL-225,40.874551,-73.909879,1281,435,1
2020-02-22,MARCY AVE,40.708377,-73.957751,19186,16260,JMZ
2020-02-22,METROPOLITAN AV,40.711353,-73.889580,1802,2012,M
2020-02-22,METROPOLITAN AV,40.713875,-73.951592,9390,6662,GL
2020-02-22,METS-WILLETS PT,40.754622,-73.845625,84,252,7
2020-02-22,MIDDLETOWN ROAD,40.843635,-73.836687,701,678,6
2020-02-22,MONTROSE AVE,40.707889,-73.940005,2947,1949,L
2020-02-22,MORGAN AVE,40.706148,-73.933160,3801,2118,L
2020-02-22,MORRIS PARK,40.854137,-73.860977,3,17,5
2020-02-22,MORRISON AVE,40.829495,-73.874559,3584,3489,6
2020-02-22,MOSHOLU PARKWAY,40.879630,-73.884666,4017,1193,4
2020-02-22,MT EDEN AVE,40.844406,-73.914621,2706,1884,4
2020-02-22,MURRAY ST-B'WAY,40.713086,-74.007232,0,34,R
2020-02-22,MYRTLE AVE,40.697266,-73.935692,7549,4312,JMZ
2020-02-22,MYRTLE AVE,40.699707,-73.911810,21944,13100,LM
2020-02-22,MYRTLE-WILLOUGH,40.694568,-73.949046,6530,2992,G
2020-02-22,NASSAU AV,40.724608,-73.951271,7044,8223,G
2020-02-22,NECK ROAD,40.595234,-73.955090,1712,446,BQ
2020-02-22,NEPTUNE AVE,40.580992,-73.974531,836,352,F
2020-02-22,NEREID AVE,40.898382,-73.854389,1636,790,25
2020-02-22,NEVINS ST,40.688269,-73.980453,13252,13100,2345
2020-02-22,NEW LOTS AVE,40.658748,-73.899472,1690,1993,L
2020-02-22,NEW LOTS AVE,40.666252,-73.884087,2798,3021,3
2020-02-22,NEW UTRECHT AVE,40.625419,-73.996632,5172,3594,ND
2020-02-22,NEWKIRK AVE,40.635059,-73.962793,0,26,BQ
2020-02-22,NEWKIRK AVE,40.639961,-73.948352,7908,4758,25
2020-02-22,NORTHERN BLVD,40.752898,-73.905973,6406,5880,MR
2020-02-22,NORWOOD AVE,40.681598,-73.880074,1724,1787,JZ
2020-02-22,NORWOOD-205 ST,40.874827,-73.878872,8906,6680,D
2020-02-22,NOSTRAND AVE,40.669735,-73.950455,2459,2263,3
2020-02-22,NOSTRAND AVE,40.680410,-73.950326,21406,18266,AC
2020-02-22,OCEAN PARKWAY,40.576298,-73.968523,2502,1566,Q
2020-02-22,OXFORD-104 ST,40.681745,-73.837631,780,288,A
2020-02-22,PACIFIC ST,40.684063,-73.977417,35483,34514,BDNQR2345
2020-02-22,PARK PLACE,40.674910,-73.957794,736,783,S
2020-02-22,PARK PLACE,40.713061,-74.008777,15389,12498,23ACE
2020-02-22,PARKSIDE AVE,40.655053,-73.961227,0,6,BQ
2020-02-22,PARSONS BLVD,40.707564,-73.803326,6766,6120,F
2020-02-22,PELHAM BAY PARK,40.852465,-73.828125,3438,2453,6
2020-02-22,PELHAM PARKWAY,40.857188,-73.867607,10262,5222,25
2020-02-22,PELHAM PARKWAY,40.858973,-73.855355,21,30,5
