DATE,STATION,LATITUDE,LONGITUDE,ENTRIES_DIFF,EXITS_DIFF,LINENAME
2020-04-18,145 ST,40.824787,-73.944232,3484,4494,ABCD
2020-04-18,145 ST,40.826426,-73.950412,1412,1868,1
2020-04-18,148 ST-LENOX,40.823877,-73.936443,15,61,3
2020-04-18,149 ST-3 AVE,40.816132,-73.917754,3754,3474,25
2020-04-18,149 ST-GR CONC,40.818429,-73.926927,2518,2704,245
2020-04-18,15 ST-PROSPECT,40.660376,-73.979509,346,372,FG
2020-04-18,155 ST,40.829934,-73.938632,436,433,BD
2020-04-18,155 ST,40.830551,-73.941486,174,225,C
2020-04-18,157 ST,40.833879,-73.944726,1494,1666,1
2020-04-18,161 ST-YANKEE,40.827888,-73.925736,12078,10374,BD4
2020-04-18,163 ST-AMSTERDM,40.835957,-73.939898,315,507,C
2020-04-18,167 ST,40.833773,-73.918430,2012,1332,BD
2020-04-18,167 ST,40.835535,-73.921380,1077,1400,4
2020-04-18,168 ST-BROADWAY,40.840778,-73.940091,4032,4146,1AC
2020-04-18,169 ST,40.710459,-73.793600,716,1244,F
2020-04-18,170 ST,40.839301,-73.913355,1286,1092,BD
2020-04-18,170 ST,40.840048,-73.917775,828,1166,4
2020-04-18,174 ST,40.837382,-73.887659,1310,2384,25
2020-04-18,174-175 ST,40.845892,-73.910136,968,814,BD
2020-04-18,175 ST,40.847369,-73.939683,1034,1040,A
2020-04-18,176 ST,40.848635,-73.912497,659,846,4
2020-04-18,18 AVE,40.607958,-74.001782,303,116,D
2020-04-18,18 AVE,40.620728,-73.990388,275,293,N
2020-04-18,18 AVE,40.629881,-73.977149,516,454,F
2020-04-18,18 ST,40.741096,-73.997877,220,362,1
2020-04-18,181 ST,40.849495,-73.933632,916,1574,1
2020-04-18,181 ST,40.851686,-73.937967,874,1276,A
2020-04-18,182-183 ST,40.856085,-73.900695,539,459,BD
2020-04-18,183 ST,40.858389,-73.903828,750,664,4
2020-04-18,190 ST,40.859022,-73.934190,179,132,A
2020-04-18,191 ST,40.855176,-73.929384,98,177,1
2020-04-18,2 AVE,40.723291,-73.989873,950,2296,F
2020-04-18,20 AVE,40.604798,-73.998456,324,102,D
2020-04-18,20 AVE,40.617373,-73.985088,157,173,N
2020-04-18,207 ST,40.864653,-73.918719,598,516,1
2020-04-18,21 ST,40.754100,-73.942580,694,882,F
2020-04-18,215 ST,40.869359,-73.915329,128,90,1
2020-04-18,219 ST,40.883767,-73.862736,320,309,25
2020-04-18,22 AVE-BAY PKY,40.620907,-73.975453,86,40,F
2020-04-18,225 ST,40.887887,-73.860505,452,462,25
2020-04-18,23 ST,40.740088,-73.986429,2356,3180,6
2020-04-18,23 ST,40.744071,-73.995624,950,1286,1
2020-04-18,23 ST,40.745924,-73.998005,1344,1494,CE
2020-04-18,23 ST-5 AVE,40.741006,-73.989315,668,842,NR
2020-04-18,23 ST-6 AVE,40.742868,-73.992770,399,434,FM
2020-04-18,23 ST-6 AVE,40.742981,-73.992727,250,650,FM
2020-04-18,231 ST,40.878867,-73.904858,595,142,1
2020-04-18,233 ST,40.893386,-73.857265,552,305,25
2020-04-18,238 ST,40.884821,-73.900759,349,77,1
2020-04-18,242 ST,40.889185,-73.898549,407,312,1
2020-04-18,25 AVE,40.597873,-73.986955,212,66,D
2020-04-18,25 ST,40.660430,-73.997944,44,234,R
2020-04-18,25 ST,40.660481,-73.998059,224,135,R
2020-04-18,28 ST,40.743095,-73.984251,1962,3312,6
2020-04-18,28 ST,40.747224,-73.993360,522,654,1
2020-04-18,28 ST-BROADWAY,40.745574,-73.988682,294,632,NR
2020-04-18,3 AVE,40.733243,-73.987169,390,446,L
2020-04-18,33 ST,40.746119,-73.981826,3256,4352,6
2020-04-18,33 ST/RAWSON ST,40.744558,-73.930993,332,476,7
2020-04-18,34 ST-HERALD SQ,40.749533,-73.987899,6273,10241,BDFMNQR
2020-04-18,34 ST-HUDSON YD,40.755882,-74.001910,377,562,7
2020-04-18,34 ST-PENN STA,40.750264,-73.992984,2526,3864,123ACE
2020-04-18,34 ST-PENN STA,40.750329,-73.991096,2404,5048,123
2020-04-18,34 ST-PENN STA,40.752247,-73.993456,5892,11733,ACE
2020-04-18,36 ST,40.655150,-74.003477,948,880,DNR
2020-04-18,36 ST,40.752020,-73.928740,266,378,MR
2020-04-18,4 AVE,40.670320,-73.988757,444,772,DFGMNR
2020-04-18,40 ST-LOWERY ST,40.743778,-73.923998,415,491,7
2020-04-18,42 ST-BRYANT PK,40.754198,-73.984573,1992,3678,BDFM7
2020-04-18,42 ST-GRD CNTRL,40.751849,-73.976945,4732,8254,4567S
2020-04-18,42 ST-PA BUS TE,40.757303,-73.989787,7103,9288,ACENQRS1237
2020-04-18,42 ST-TIMES SQ,40.755905,-73.986504,8550,12052,1237ACENQRS
2020-04-18,45 ST,40.648866,-74.010086,464,420,R
2020-04-18,46 ST,40.756312,-73.913333,1128,1326,MR
2020-04-18,46 ST-BLISS ST,40.743079,-73.918419,1380,1348,7
2020-04-18,47-50 ST-ROCK,40.758652,-73.981311,1818,2892,BDFM
2020-04-18,49 ST-7 AVE,40.760139,-73.984112,1252,2104,NQR
2020-04-18,5 AVE-53 ST,40.760179,-73.975196,2,62,EM
2020-04-18,5 AVE-59 ST,40.764909,-73.973372,392,314,NQR
2020-04-18,5 AVE-BRYANT PK,40.753824,-73.981966,294,374,7BDFM
2020-04-18,50 ST,40.636232,-73.994765,196,199,D
2020-04-18,50 ST,40.761675,-73.983908,754,1194,1
2020-04-18,50 ST,40.762439,-73.985989,752,964,CE
2020-04-18,51 ST,40.757108,-73.971870,1005,2370,6
2020-04-18,52 ST-LINCOLN,40.744103,-73.912497,282,293,7
2020-04-18,53 ST,40.644959,-74.014034,719,854,R
2020-04-18,55 ST,40.631412,-73.995473,123,53,D
2020-04-18,57 ST,40.763625,-73.977449,297,601,F
2020-04-18,57 ST-7 AVE,40.764755,-73.980646,1734,1896,NQR
2020-04-18,59 ST,40.641426,-74.017972,1636,1116,NR
2020-04-18,59 ST,40.762796,-73.967686,3902,4840,456NQR
2020-04-18,59 ST-COLUMBUS,40.768110,-73.981891,6336,7233,1ABCD
2020-04-18,6 AVE,40.737348,-73.996900,410,957,FLM123
2020-04-18,61 ST/WOODSIDE,40.745623,-73.902969,746,1018,7
2020-04-18,63 DR-REGO PARK,40.729869,-73.861610,1206,762,MR
2020-04-18,65 ST,40.749663,-73.898485,168,220,MR
2020-04-18,66 ST-LINCOLN,40.773424,-73.982234,1056,1824,1
2020-04-18,67 AVE,40.726462,-73.852630,646,570,MR
2020-04-18,68ST-HUNTER COL,40.768143,-73.964016,774,1039,6
2020-04-18,69 ST-FISK AVE,40.746325,-73.896403,265,301,7
2020-04-18,7 AV-PARK SLOPE,40.666276,-73.980324,382,327,FG
2020-04-18,7 AVE,40.677172,-73.972514,246,323,BQ
2020-04-18,7 AVE-53 ST,40.762877,-73.981590,430,978,BDE
2020-04-18,71 ST,40.619588,-73.998842,315,192,D
2020-04-18,72 ST,40.775545,-73.976398,107,228,BC
2020-04-18,72 ST,40.778575,-73.981912,2836,4394,123
2020-04-18,72 ST-2 AVE,40.784318,-73.947152,1029,1220,Q
2020-04-18,74 ST-BROADWAY,40.746655,-73.891361,2760,2454,EFMR7
2020-04-18,75 AVE,40.718477,-73.837223,89,100,EF
2020-04-18,77 ST,40.629702,-74.025514,269,143,R
2020-04-18,77 ST,40.773636,-73.959875,2022,3084,6
2020-04-18,79 ST,40.613513,-74.000645,290,117,D
2020-04-18,79 ST,40.783872,-73.979938,702,838,1
2020-04-18,8 AVE,40.635011,-74.011717,339,363,N
2020-04-18,8 AVE,40.740388,-74.002104,897,1118,ACEL
2020-04-18,8 ST-B'WAY NYU,40.730348,-73.992705,538,658,NR
2020-04-18,81 ST-MUSEUM,40.781435,-73.972149,350,582,BC
2020-04-18,82 ST-JACKSON H,40.747647,-73.883786,855,1043,7
2020-04-18,86 ST,40.592676,-73.978243,209,319,N
2020-04-18,86 ST,40.622715,-74.028368,1056,1328,R
2020-04-18,86 ST,40.779485,-73.955541,3190,5092,456
2020-04-18,86 ST,40.785822,-73.968952,468,688,BC
2020-04-18,86 ST,40.788844,-73.975990,2115,3303,1
2020-04-18,86 ST-2 AVE,40.777891,-73.951787,737,827,Q
2020-04-18,9 AVE,40.646343,-73.994551,335,335,D
2020-04-18,9 ST,40.670320,-73.988757,444,772,DFGMNR
2020-04-18,90 ST-ELMHURST,40.748541,-73.876791,1131,666,7
2020-04-18,96 ST,40.785822,-73.950970,872,595,6
2020-04-18,96 ST,40.791654,-73.964682,624,990,BC
2020-04-18,96 ST,40.793880,-73.972363,3300,5482,123
2020-04-18,96 ST-2 AVE,40.768799,-73.958424,881,1022,Q
2020-04-18,ALABAMA AVE,40.677107,-73.898871,274,416,J
2020-04-18,ALLERTON AVE,40.865481,-73.867393,503,478,25
2020-04-18,AQUEDUCT TRACK,40.668221,-73.834026,10,9,A
2020-04-18,AQUEDUCT-N CNDT,40.668234,-73.834058,41,89,A
2020-04-18,ASTOR PLACE,40.730056,-73.991042,652,1486,6
2020-04-18,ATLANTIC AVE,40.675496,-73.902819,157,124,L
2020-04-18,ATLANTIC AVE,40.684063,-73.977417,6672,9375,2345BDNQR
2020-04-18,AVE H,40.629164,-73.961678,174,224,BQ
2020-04-18,AVE I,40.625305,-73.975732,151,91,F
2020-04-18,AVE J,40.625028,-73.960819,359,283,BQ
2020-04-18,AVE M,40.617568,-73.959360,258,177,BQ
2020-04-18,AVE N,40.615174,-73.974166,318,134,F
2020-04-18,AVE P,40.609147,-73.972986,203,113,F
2020-04-18,AVE U,40.596065,-73.973329,148,82,F
2020-04-18,AVE U,40.597482,-73.979359,204,194,N
2020-04-18,AVE U,40.599307,-73.955916,393,214,BQ
2020-04-18,AVE X,40.589547,-73.974295,194,122,F
2020-04-18,BAY 50 ST,40.588879,-73.983629,195,48,D
2020-04-18,BAY PARKWAY,40.601898,-73.993821,423,459,D
2020-04-18,BAY PKY-22 AVE,40.612006,-73.982009,736,546,N
2020-04-18,BAY RIDGE AVE,40.634945,-74.023411,444,435,R
2020-04-18,BAY RIDGE-95 ST,40.616624,-74.030964,650,590,R
2020-04-18,BAYCHESTER AVE,40.878656,-73.838596,335,219,5
2020-04-18,BEACH 105 ST,40.583542,-73.826430,21,42,AS
2020-04-18,BEACH 25 ST,40.600138,-73.761520,194,302,A
2020-04-18,BEACH 36 ST,40.595381,-73.768194,107,188,A
2020-04-18,BEACH 44 ST,40.593214,-73.776433,106,150,A
2020-04-18,BEACH 60 ST,40.592334,-73.788493,281,265,A
2020-04-18,BEACH 67 ST,40.590867,-73.797011,297,300,A
2020-04-18,BEACH 90 ST,40.588032,-73.813684,69,128,AS
2020-04-18,BEACH 98 ST,40.585514,-73.820143,43,73,AS
2020-04-18,BEDFORD AVE,40.717241,-73.956614,426,563,L
2020-04-18,BEDFORD PARK BL,40.873026,-73.886919,1098,790,BD
2020-04-18,BEDFORD PARK BL,40.873399,-73.890084,426,520,4
2020-04-18,BEDFORD/NOSTRAN,40.689636,-73.953459,766,796,G
2020-04-18,BEEBE-39 AVE,40.753076,-73.932710,80,139,NQ
2020-04-18,BERGEN ST,40.680801,-73.975132,170,294,23
2020-04-18,BERGEN ST,40.686154,-73.990881,1005,1248,FG
2020-04-18,BEVERLEY ROAD,40.643982,-73.964510,233,262,BQ
2020-04-18,BEVERLY ROAD,40.645089,-73.948975,386,127,25
2020-04-18,BLEECKER ST,40.725665,-73.995645,448,430,6DF
2020-04-18,BOROUGH HALL/CT,40.692404,-73.990151,3444,4052,2345R
2020-04-18,BOTANIC GARDEN,40.670499,-73.958759,82,165,S2345
2020-04-18,BOWERY,40.720315,-73.994014,114,334,JZ
2020-04-18,BOWLING GREEN,40.704782,-74.014099,949,1282,45
2020-04-18,BOYD-88 ST,40.679857,-73.851492,154,107,A
2020-04-18,BRIGHTON BEACH,40.577961,-73.961806,1650,1712,BQ
2020-04-18,BROAD CHANNEL,40.608693,-73.816068,14,22,AS
2020-04-18,BROAD ST,40.706539,-74.011052,414,462,JZ
2020-04-18,BROADWAY,40.706100,-73.950348,292,349,G
2020-04-18,BROADWAY-31 ST,40.761959,-73.925382,381,463,NQ
2020-04-18,BROADWAY-ENY,40.678848,-73.904139,980,1164,ACJLZ
2020-04-18,BROADWAY/LAFAY,40.725297,-73.996204,558,1630,BDFQ6
2020-04-18,BRONX PARK EAST,40.848797,-73.868465,215,85,25
2020-04-18,BROOK AVE,40.808044,-73.919234,1506,2312,6
2020-04-18,BROOKLYN BRIDGE,40.713159,-74.003917,1328,2028,456JZ
2020-04-18,BUHRE AVE,40.846817,-73.832545,257,348,6
2020-04-18,BURKE AVE,40.871387,-73.867135,313,265,25
2020-04-18,BURNSIDE AVE,40.853390,-73.907733,1172,992,4
2020-04-18,BUSHWICK AVE,40.682558,-73.905501,155,132,L
2020-04-18,CANAL ST,40.718233,-74.000323,233,302,JNQRZ6
2020-04-18,CANAL ST,40.718697,-74.000977,1164,1620,JNQRZ6
2020-04-18,CANAL ST,40.720852,-74.005237,422,778,ACE
2020-04-18,CANAL ST,40.722819,-74.006267,176,338,1
2020-04-18,CARROLL ST,40.680231,-73.994980,598,520,FG
2020-04-18,CASTLE HILL AVE,40.834255,-73.851222,555,778,6
2020-04-18,CATHEDRL-110 ST,40.800637,-73.958201,666,656,BC
2020-04-18,CENTRAL AVE,40.697673,-73.927131,184,210,M
2020-04-18,CHAMBERS ST,40.713159,-74.003917,1328,2028,456JZ
2020-04-18,CHAMBERS ST,40.714330,-74.008563,1404,1548,ACE23
2020-04-18,CHAMBERS ST,40.715436,-74.009335,309,488,123
2020-04-18,CHAUNCEY ST,40.682867,-73.910480,341,256,JZ
2020-04-18,CHRISTOPHER ST,40.733405,-74.002898,356,640,1
2020-04-18,CHURCH AVE,40.644039,-73.979541,1222,1178,FG
2020-04-18,CHURCH AVE,40.650494,-73.962836,2444,3186,BQ
2020-04-18,CHURCH AVE,40.650843,-73.949575,819,300,25
2020-04-18,CLARK ST,40.697356,-73.992888,136,130,23
2020-04-18,CLASSON AVE,40.688855,-73.960025,226,367,G
2020-04-18,CLEVELAND ST,40.679938,-73.884687,304,437,J
2020-04-18,CLINTON-WASH AV,40.683263,-73.965838,326,658,C
2020-04-18,CLINTON-WASH AV,40.688123,-73.966742,125,139,G
2020-04-18,CORTELYOU ROAD,40.640905,-73.963866,406,294,BQ
2020-04-18,CORTLANDT ST,40.710454,-74.011324,660,928,1
2020-04-18,CORTLANDT ST,40.710662,-74.011052,948,1496,R
2020-04-18,COURT SQ,40.747029,-73.945370,235,340,7
2020-04-18,COURT SQ,40.747257,-73.945112,514,796,EMG
2020-04-18,COURT SQ-23 ST,40.747257,-73.945112,257,398,EMG
2020-04-18,CRESCENT ST,40.683209,-73.873765,381,566,JZ
2020-04-18,CROWN HTS-UTICA,40.669279,-73.932967,5818,6678,34
2020-04-18,CYPRESS AVE,40.805737,-73.914471,806,966,6
2020-04-18,CYPRESS HILLS,40.689945,-73.872564,137,119,J
2020-04-18,DEKALB AVE,40.690612,-73.981848,864,608,BDNQR
2020-04-18,DEKALB AVE,40.703839,-73.918440,494,245,L
2020-04-18,DELANCEY ST,40.718380,-73.987813,2592,3646,FJMZ
2020-04-18,DITMARS BL-31 S,40.774984,-73.912067,611,712,NQ
2020-04-18,DITMAS AVE,40.636150,-73.978179,400,312,F
2020-04-18,DYCKMAN ST,40.860523,-73.925575,689,630,1
2020-04-18,DYCKMAN-200 ST,40.865286,-73.926980,376,49,A
2020-04-18,DYRE AVE,40.888244,-73.830850,340,633,5
2020-04-18,E 143 ST,40.808742,-73.907690,292,524,6
2020-04-18,E 149 ST,40.812104,-73.904085,1030,1454,6
2020-04-18,E 177 ST-PARKCH,40.833246,-73.860805,1177,1548,6
2020-04-18,E 180 ST,40.841882,-73.873551,798,804,25
2020-04-18,E TREMONT AVE,40.840097,-73.879774,1478,2010,25
2020-04-18,EAST 105 ST,40.650625,-73.899558,387,560,L
2020-04-18,EAST BROADWAY,40.713647,-73.990152,1212,1294,F
2020-04-18,EASTERN PKWY,40.672013,-73.964360,65,113,23
2020-04-18,ELDER AVE,40.828894,-73.879559,667,976,6
2020-04-18,ELDERTS LANE,40.691320,-73.867135,289,247,JZ
2020-04-18,ELMHURST AVE,40.742445,-73.882005,608,330,MR
2020-04-18,ESSEX ST,40.718380,-73.987813,1296,1823,FJMZ
2020-04-18,EUCLID AVE,40.675382,-73.872070,1020,566,AC
2020-04-18,FAR ROCKAWAY,40.603983,-73.755383,585,843,A
2020-04-18,FLATBUSH AVE,40.632836,-73.947642,4179,3999,25
2020-04-18,FLUSHING AVE,40.700244,-73.941658,719,780,JM
2020-04-18,FLUSHING AVE,40.700374,-73.950284,300,454,G
2020-04-18,FORDHAM ROAD,40.862803,-73.901034,2158,1758,BD
2020-04-18,FORDHAM ROAD,40.862941,-73.901199,1125,420,4
2020-04-18,FOREST AVE,40.704424,-73.903077,207,212,M
2020-04-18,FOREST HILLS-71,40.721681,-73.844390,3375,2661,EFMR
2020-04-18,FOREST PARKWAY,40.692304,-73.860151,268,170,J
2020-04-18,FRANKLIN AVE,40.670711,-73.958051,800,671,2345S
2020-04-18,FRANKLIN AVE,40.681159,-73.956056,916,1900,ACS
2020-04-18,FRANKLIN ST,40.719323,-74.006953,146,188,1
2020-04-18,FREEMAN ST,40.829966,-73.891876,966,1326,25
2020-04-18,FRESH POND ROAD,40.706181,-73.895910,322,417,M
2020-04-18,FT HAMILTON PKY,40.631428,-74.005387,524,274,N
2020-04-18,FT HAMILTON PKY,40.640872,-73.994229,312,261,D
2020-04-18,FT HAMILTON PKY,40.650722,-73.975818,296,240,FG
2020-04-18,FULTON ST,40.687130,-73.975346,253,360,G
2020-04-18,FULTON ST,40.709938,-74.007983,8212,11684,2345ACJZ
2020-04-18,GATES AVE,40.689652,-73.922281,469,343,JZ
2020-04-18,GRAHAM AVE,40.714590,-73.944104,544,704,L
2020-04-18,GRAND ARMY PLAZ,40.675219,-73.971012,216,149,23
2020-04-18,GRAND AV-NEWTON,40.736998,-73.877242,743,770,MR
2020-04-18,GRAND ST,40.711874,-73.940670,516,858,L
2020-04-18,GRAND ST,40.718542,-73.994164,689,843,BD
2020-04-18,GRAND-30 AVE,40.766843,-73.921423,551,560,NQ
2020-04-18,GRANT AVE,40.677107,-73.865376,522,704,A
2020-04-18,GREENPOINT AVE,40.731324,-73.954425,740,866,G
2020-04-18,GREENWOOD-111,40.684364,-73.832181,288,132,A
2020-04-18,GUN HILL ROAD,40.877796,-73.866341,319,449,5
2020-04-18,GUN HILL ROAD,40.877796,-73.866255,768,1203,25
2020-04-18,HALSEY ST,40.686170,-73.916337,430,344,J
2020-04-18,HALSEY ST,40.695607,-73.904021,684,658,L
2020-04-18,HEWES ST,40.706994,-73.953481,154,233,JM
2020-04-18,HIGH ST,40.699316,-73.990474,372,608,AC
2020-04-18,HOUSTON ST,40.728202,-74.005344,964,1136,1
2020-04-18,HOWARD BCH-JFK,40.660476,-73.830301,224,118,A
2020-04-18,HOYT ST,40.690545,-73.985065,60,287,23
2020-04-18,HOYT ST,40.690547,-73.985066,259,122,23
2020-04-18,HOYT ST-ASTORIA,40.770426,-73.917614,260,346,NQ
2020-04-18,HOYT/SCHERMER,40.688465,-73.985474,460,730,ACG
2020-04-18,HUDSON-80 ST,40.679369,-73.858960,436,288,A
2020-04-18,HUNTERS PT AVE,40.742380,-73.948889,170,260,7
2020-04-18,HUNTS POINT AVE,40.820889,-73.890567,1033,1330,6
2020-04-18,INTERVALE-163,40.822172,-73.896747,300,473,25
2020-04-18,INWOOD-207 ST,40.868045,-73.919921,1400,1110,A
2020-04-18,JACKSON AVE,40.816505,-73.907797,541,295,25
2020-04-18,JAMAICA CENTER,40.702131,-73.801110,5524,6480,EJZ
2020-04-18,JAMAICA-179 ST,40.712622,-73.783815,2246,1818,F
2020-04-18,JAMAICA-VAN WYC,40.702566,-73.816859,306,401,E
2020-04-18,JAY ST-METROTEC,40.692182,-73.985935,172,252,R
2020-04-18,JAY ST-METROTEC,40.692338,-73.987342,2148,2502,ACF
2020-04-18,JEFFERSON ST,40.706636,-73.922925,211,104,L
2020-04-18,JFK HOWARD BCH,40.660476,-73.830301,212,246,A
2020-04-18,JFK JAMAICA CT1,40.643942,-73.782356,437,179,E
2020-04-18,JUNCTION BLVD,40.749143,-73.869452,1425,1334,7
2020-04-18,JUNIUS ST,40.663419,-73.902454,274,443,3
2020-04-18,KINGS HIGHWAY,40.603234,-73.972342,524,528,F
2020-04-18,KINGS HIGHWAY,40.603967,-73.980668,317,388,N
2020-04-18,KINGS HIGHWAY,40.608691,-73.957772,2913,3087,BQ
2020-04-18,KINGSBRIDGE RD,40.866974,-73.893485,1748,2066,BD
2020-04-18,KINGSBRIDGE RD,40.867899,-73.897326,970,817,4
2020-04-18,KINGSTON AVE,40.669409,-73.942173,252,309,3
2020-04-18,KINGSTON-THROOP,40.679921,-73.940858,764,1384,C
2020-04-18,KNICKERBOCKER,40.698666,-73.919685,335,365,M
2020-04-18,KOSCIUSZKO ST,40.693329,-73.928826,368,398,J
2020-04-18,LAFAYETTE AVE,40.686170,-73.973908,229,188,C
2020-04-18,LEFFERTS BLVD,40.685975,-73.824713,596,690,A
2020-04-18,LEXINGTON AVE,40.762796,-73.967686,1951,2420,456NQR
2020-04-18,LEXINGTON AVE,40.764763,-73.966291,772,1753,F
2020-04-18,LEXINGTON-53 ST,40.757530,-73.969102,543,832,EM6
2020-04-18,LIBERTY AVE,40.674552,-73.896554,226,247,C
2020-04-18,LIVONIA AVE,40.663801,-73.900444,325,347,L
2020-04-18,LONGWOOD AVE,40.816083,-73.896060,484,770,6
2020-04-18,LORIMER ST,40.703855,-73.947387,274,374,JM
2020-04-18,LORIMER ST,40.713875,-73.951592,460,428,GL
2020-04-18,MAIN ST,40.759578,-73.830056,4914,6108,7
2020-04-18,MARBLE HILL-225,40.874551,-73.909879,453,140,1
2020-04-18,MARCY AVE,40.708377,-73.957751,1176,1810,JMZ
2020-04-18,METROPOLITAN AV,40.711353,-73.889580,199,359,M
2020-04-18,METROPOLITAN AV,40.713875,-73.951592,460,428,GL
2020-04-18,METS-WILLETS PT,40.754622,-73.845625,384,753,7
2020-04-18,MIDDLETOWN ROAD,40.843635,-73.836687,133,188,6
2020-04-18,MONTROSE AVE,40.707889,-73.940005,260,283,L
2020-04-18,MORGAN AVE,40.706148,-73.933160,250,392,L
2020-04-18,MORRIS PARK,40.854137,-73.860977,121,163,5
2020-04-18,MORRISON AVE,40.829495,-73.874559,652,918,6
2020-04-18,MOSHOLU PARKWAY,40.879630,-73.884666,891,559,4
2020-04-18,MT EDEN AVE,40.844406,-73.914621,662,693,4
2020-04-18,MURRAY ST-B'WAY,40.713086,-74.007232,74,79,R
2020-04-18,MYRTLE AVE,40.697266,-73.935692,803,1131,JMZ
2020-04-18,MYRTLE AVE,40.699707,-73.911810,2506,2522,LM
2020-04-18,MYRTLE-WILLOUGH,40.694568,-73.949046,680,496,G
2020-04-18,NASSAU AV,40.724608,-73.951271,260,450,G
2020-04-18,NECK ROAD,40.595234,-73.955090,236,56,BQ
2020-04-18,NEPTUNE AVE,40.580992,-73.974531,125,92,F
2020-04-18,NEREID AVE,40.898382,-73.854389,286,243,25
2020-04-18,NEVINS ST,40.688269,-73.980453,1350,1942,2345
2020-04-18,NEW LOTS AVE,40.658748,-73.899472,397,657,L
2020-04-18,NEW LOTS AVE,40.666252,-73.884087,723,938,3
2020-04-18,NEW UTRECHT AVE,40.625419,-73.996632,442,480,ND
2020-04-18,NEWKIRK AVE,40.635059,-73.962793,654,720,BQ
2020-04-18,NEWKIRK AVE,40.639961,-73.948352,1598,1276,25
2020-04-18,NORTHERN BLVD,40.752898,-73.905973,590,640,MR
2020-04-18,NORWOOD AVE,40.681598,-73.880074,272,450,JZ
2020-04-18,NORWOOD-205 ST,40.874827,-73.878872,1576,1854,D
2020-04-18,NOSTRAND AVE,40.669735,-73.950455,285,450,3
2020-04-18,NOSTRAND AVE,40.680410,-73.950326,2062,3700,AC
2020-04-18,OCEAN PARKWAY,40.576298,-73.968523,436,566,Q
2020-04-18,OXFORD-104 ST,40.681745,-73.837631,96,53,A
2020-04-18,PACIFIC ST,40.684063,-73.977417,2224,3125,BDNQR2345
2020-04-18,PARK PLACE,40.674910,-73.957794,104,188,S
2020-04-18,PARK PLACE,40.713061,-74.008777,702,774,23ACE
2020-04-18,PARKSIDE AVE,40.655053,-73.961227,531,550,BQ
2020-04-18,PARSONS BLVD,40.707564,-73.803326,1028,1300,F
2020-04-18,PELHAM BAY PARK,40.852465,-73.828125,576,616,6
2020-04-18,PELHAM PARKWAY,40.857188,-73.867607,1502,1272,25
2020-04-18,PELHAM PARKWAY,40.858973,-73.855355,121,224,5
2020-04-18,PENNSYLVANIA AV,40.664884,-73.894258,543,380,3
2020-04-18,PRESIDENT ST,40.667879,-73.950648,198,262,25
2020-04-18,PRINCE ST-B'WAY,40.724332,-73.997684,248,520,NR
2020-04-18,PROSPECT AVE,40.665438,-73.992856,203,327,R
2020-04-18,PROSPECT AVE,40.819396,-73.901467,1506,1104,25
2020-04-18,PROSPECT PARK,40.661596,-73.962193,1168,1504,BQS
2020-04-18,QUEENS PLAZA,40.748948,-73.937194,676,1006,EMR
2020-04-18,QUEENSBORO PLZ,40.750508,-73.940177,617,293,7NQ
2020-04-18,RALPH AVE,40.678815,-73.920801,537,527,C
2020-04-18,RECTOR ST,40.707222,-74.013391,134,170,R
2020-04-18,RECTOR ST,40.707840,-74.013691,160,176,1
2020-04-18,RIT-MANHATTAN,40.761268,-73.964016,272,10,R
